match_id,home_team_id,away_team_id,league_id,b365_home,b365_draw,b365_away,home_goals,away_goals
COL_PrimeraA_541051_663_673_2021-12-18,663,673,COL_PrimeraA,7.1,3.75,1.77,0,2
COL_PrimeraA_541053_682_660_2021-12-18,682,660,COL_PrimeraA,1.77,3.61,7.97,5,0
COL_PrimeraA_541055_674_657_2021-12-19,674,657,COL_PrimeraA,1.95,3.93,7.3,2,1
COL_PrimeraA_541057_664_659_2021-12-19,664,659,COL_PrimeraA,2.18,3.54,7.32,2,1
COL_PrimeraA_541059_668_685_2021-12-19,668,685,COL_PrimeraA,5.88,3.55,2.36,0,3
COL_PrimeraA_541061_675_660_2022-02-04,675,660,COL_PrimeraA,2.37,3.63,7.08,2,1
COL_PrimeraA_541063_657_668_2022-02-04,657,668,COL_PrimeraA,5.36,4.25,2.34,1,3
COL_PrimeraA_541065_683_659_2022-02-05,683,659,COL_PrimeraA,5.49,4.19,2.39,1,2
COL_PrimeraA_541067_658_656_2022-02-05,658,656,COL_PrimeraA,5.58,3.61,2.26,0,2
COL_PrimeraA_541069_2605_663_2022-02-05,2605,663,COL_PrimeraA,1.97,4.1,5.82,2,0
COL_PrimeraA_541071_684_674_2022-02-06,684,674,COL_PrimeraA,3.01,3.19,2.98,1,1
COL_PrimeraA_541073_682_666_2022-02-06,682,666,COL_PrimeraA,2.08,4.44,6.66,2,0
COL_PrimeraA_541075_673_664_2022-02-06,673,664,COL_PrimeraA,2.82,3.29,2.85,3,3
COL_PrimeraA_541076_685_4428_2022-02-07,685,4428,COL_PrimeraA,3.1,2.98,3.1,1,1
COL_PrimeraA_541078_674_663_2022-02-11,674,663,COL_PrimeraA,2.62,3.09,2.97,1,1
COL_PrimeraA_541081_673_2605_2022-02-11,673,2605,COL_PrimeraA,2.46,3.95,7.09,2,0
COL_PrimeraA_541082_666_683_2022-02-12,666,683,COL_PrimeraA,6.42,3.96,2.15,0,1
COL_PrimeraA_541084_685_682_2022-02-12,685,682,COL_PrimeraA,7.84,4.2,1.69,0,1
COL_PrimeraA_541086_664_675_2022-02-12,664,675,COL_PrimeraA,1.52,4.05,5.49,5,0
COL_PrimeraA_541088_4428_658_2022-02-13,4428,658,COL_PrimeraA,6.13,3.99,1.99,0,2
COL_PrimeraA_541090_656_657_2022-02-13,656,657,COL_PrimeraA,2.26,4.02,7.59,2,1
COL_PrimeraA_541093_668_684_2022-02-13,668,684,COL_PrimeraA,7.5,3.92,2.38,0,1
COL_PrimeraA_541094_659_660_2022-02-14,659,660,COL_PrimeraA,7.4,4.48,1.66,1,2
COL_PrimeraA_541096_657_4428_2022-02-18,657,4428,COL_PrimeraA,1.86,4.23,7.36,3,1
COL_PrimeraA_541098_683_656_2022-02-18,683,656,COL_PrimeraA,6.5,4.06,2.26,0,1
COL_PrimeraA_541100_660_673_2022-02-19,660,673,COL_PrimeraA,3.45,2.89,3.2,0,0
COL_PrimeraA_541103_663_658_2022-02-19,663,658,COL_PrimeraA,6.07,3.6,1.56,1,3
COL_PrimeraA_541105_675_668_2022-02-19,675,668,COL_PrimeraA,2.87,2.97,2.71,0,0
COL_PrimeraA_541107_684_685_2022-02-20,684,685,COL_PrimeraA,1.59,3.51,7.27,3,1
COL_PrimeraA_541109_659_682_2022-02-20,659,682,COL_PrimeraA,2.65,2.95,3.12,1,1
COL_PrimeraA_541111_2605_664_2022-02-20,2605,664,COL_PrimeraA,1.71,3.94,6.84,1,0
COL_PrimeraA_541113_666_674_2022-02-21,666,674,COL_PrimeraA,2.8,3.01,3.07,0,0
COL_PrimeraA_541115_682_4428_2022-02-25,682,4428,COL_PrimeraA,2.0,3.93,5.13,2,0
COL_PrimeraA_541117_668_666_2022-02-25,668,666,COL_PrimeraA,1.91,3.52,6.24,2,1
COL_PrimeraA_541119_656_664_2022-02-26,656,664,COL_PrimeraA,6.8,4.13,1.65,0,3
COL_PrimeraA_541121_674_683_2022-02-26,674,683,COL_PrimeraA,2.17,3.51,6.64,2,0
COL_PrimeraA_541123_658_659_2022-02-26,658,659,COL_PrimeraA,2.54,3.23,2.64,0,0
COL_PrimeraA_541125_660_684_2022-02-27,660,684,COL_PrimeraA,2.86,3.03,2.95,1,1
COL_PrimeraA_541127_685_2605_2022-02-27,685,2605,COL_PrimeraA,1.66,3.79,6.49,2,0
COL_PrimeraA_541129_663_657_2022-02-27,663,657,COL_PrimeraA,2.55,2.81,2.76,0,0
COL_PrimeraA_541131_673_675_2022-02-28,673,675,COL_PrimeraA,7.07,3.55,2.42,1,2
COL_PrimeraA_541133_683_660_2022-03-04,683,660,COL_PrimeraA,3.17,3.18,3.49,1,1
COL_PrimeraA_541135_656_685_2022-03-04,656,685,COL_PrimeraA,2.45,4.17,7.53,4,0
COL_PrimeraA_541137_675_684_2022-03-05,675,684,COL_PrimeraA,1.67,3.98,7.15,1,0
COL_PrimeraA_541139_657_658_2022-03-05,657,658,COL_PrimeraA,2.9,2.89,2.86,0,0
COL_PrimeraA_541141_2605_666_2022-03-05,2605,666,COL_PrimeraA,2.61,3.2,3.06,1,1
COL_PrimeraA_541143_4428_674_2022-03-06,4428,674,COL_PrimeraA,1.88,4.3,7.22,3,1
COL_PrimeraA_541145_659_673_2022-03-06,659,673,COL_PrimeraA,2.34,4.49,7.28,3,0
COL_PrimeraA_541147_664_682_2022-03-06,664,682,COL_PrimeraA,6.32,3.56,2.11,0,1
COL_PrimeraA_541149_668_663_2022-03-07,668,663,COL_PrimeraA,1.86,3.63,6.77,1,0
COL_PrimeraA_541151_675_657_2022-03-11,675,657,COL_PrimeraA,5.14,4.11,2.5,0,2
COL_PrimeraA_541153_674_668_2022-03-11,674,668,COL_PrimeraA,6.63,4.1,2.36,0,1
COL_PrimeraA_541155_684_659_2022-03-12,684,659,COL_PrimeraA,2.3,4.11,6.01,2,1
COL_PrimeraA_541157_658_2605_2022-03-12,658,2605,COL_PrimeraA,1.62,4.39,6.36,1,0
COL_PrimeraA_541159_673_656_2022-03-12,673,656,COL_PrimeraA,2.5,3.22,3.1,1,1
COL_PrimeraA_541161_660_4428_2022-03-13,660,4428,COL_PrimeraA,6.14,3.96,1.78,0,1
COL_PrimeraA_541163_663_685_2022-03-13,663,685,COL_PrimeraA,2.63,3.16,2.89,0,0
COL_PrimeraA_541165_666_664_2022-03-13,666,664,COL_PrimeraA,3.35,2.85,3.11,1,1
COL_PrimeraA_541167_682_683_2022-03-14,682,683,COL_PrimeraA,2.13,3.95,7.55,2,1
COL_PrimeraA_541170_668_675_2022-03-15,668,675,COL_PrimeraA,2.28,3.73,5.04,4,1
COL_PrimeraA_541172_657_684_2022-03-18,657,684,COL_PrimeraA,6.46,4.08,2.19,0,4
COL_PrimeraA_541174_656_666_2022-03-18,656,666,COL_PrimeraA,1.89,3.95,6.98,4,1
COL_PrimeraA_541176_4428_663_2022-03-19,4428,663,COL_PrimeraA,7.11,3.64,2.09,1,2
COL_PrimeraA_541178_682_668_2022-03-19,682,668,COL_PrimeraA,2.62,3.11,2.67,1,1
COL_PrimeraA_541180_2605_674_2022-03-19,2605,674,COL_PrimeraA,2.47,4.26,7.82,2,0
COL_PrimeraA_541182_664_660_2022-03-19,664,660,COL_PrimeraA,1.73,4.26,5.67,3,0
COL_PrimeraA_541184_685_683_2022-03-20,685,683,COL_PrimeraA,2.91,3.09,2.94,1,1
COL_PrimeraA_541186_673_658_2022-03-20,673,658,COL_PrimeraA,7.15,4.42,1.69,0,1
COL_PrimeraA_541050_664_674_2022-04-20,664,674,COL_PrimeraA,2.19,4.29,7.62,3,0
COL_PrimeraA_541052_656_682_2022-04-20,656,682,COL_PrimeraA,6.88,3.89,2.35,1,2
COL_PrimeraA_541054_685_673_2022-04-22,685,673,COL_PrimeraA,6.01,3.93,1.78,0,1
COL_PrimeraA_541056_657_659_2022-04-22,657,659,COL_PrimeraA,5.45,3.96,2.03,2,4
COL_PrimeraA_541058_663_675_2022-04-23,663,675,COL_PrimeraA,6.72,3.99,1.8,0,4
COL_PrimeraA_541060_658_660_2022-04-23,658,660,COL_PrimeraA,2.17,4.13,5.94,2,1
COL_PrimeraA_541062_2605_684_2022-04-23,2605,684,COL_PrimeraA,1.66,3.88,6.82,2,0
COL_PrimeraA_541064_664_683_2022-04-24,664,683,COL_PrimeraA,2.49,4.0,7.0,3,1
COL_PrimeraA_541066_682_674_2022-04-24,682,674,COL_PrimeraA,2.25,4.17,6.45,2,1
COL_PrimeraA_541068_656_668_2022-04-24,656,668,COL_PrimeraA,1.57,4.29,7.91,3,1
COL_PrimeraA_541070_666_4428_2022-04-25,666,4428,COL_PrimeraA,5.92,3.89,2.11,3,4
COL_PrimeraA_541072_684_658_2022-04-29,684,658,COL_PrimeraA,7.52,4.21,2.07,2,3
COL_PrimeraA_541074_659_685_2022-04-29,659,685,COL_PrimeraA,2.68,2.86,3.41,0,0
COL_PrimeraA_541077_660_663_2022-04-30,660,663,COL_PrimeraA,2.64,2.98,3.39,1,1
COL_PrimeraA_541079_657_2605_2022-04-30,657,2605,COL_PrimeraA,3.3,3.18,3.24,2,2
COL_PrimeraA_541080_683_668_2022-04-30,683,668,COL_PrimeraA,1.52,3.87,6.18,2,1
COL_PrimeraA_541083_675_4428_2022-05-01,675,4428,COL_PrimeraA,1.55,3.6,6.09,1,0
COL_PrimeraA_541085_673_666_2022-05-01,673,666,COL_PrimeraA,3.08,3.12,3.11,0,0
COL_PrimeraA_541087_685_657_2022-05-06,685,657,COL_PrimeraA,7.05,4.3,2.31,1,6
COL_PrimeraA_541089_668_659_2022-05-06,668,659,COL_PrimeraA,2.49,4.0,6.61,5,3
COL_PrimeraA_541091_4428_684_2022-05-07,4428,684,COL_PrimeraA,5.89,3.92,1.87,0,3
COL_PrimeraA_541092_663_656_2022-05-07,663,656,COL_PrimeraA,3.38,2.9,2.95,1,1
COL_PrimeraA_541095_666_660_2022-05-07,666,660,COL_PrimeraA,2.6,2.92,2.85,0,0
COL_PrimeraA_541097_2605_683_2022-05-08,2605,683,COL_PrimeraA,1.81,4.5,5.15,3,2
COL_PrimeraA_541099_682_673_2022-05-08,682,673,COL_PrimeraA,3.16,3.29,2.8,1,1
COL_PrimeraA_541101_658_664_2022-05-08,658,664,COL_PrimeraA,6.11,4.47,2.19,1,2
COL_PrimeraA_541102_674_675_2022-05-09,674,675,COL_PrimeraA,2.58,2.91,3.16,1,1
COL_PrimeraA_541104_673_4428_2022-05-13,673,4428,COL_PrimeraA,1.93,4.38,7.71,3,0
COL_PrimeraA_541106_660_668_2022-05-13,660,668,COL_PrimeraA,3.29,2.96,2.55,2,2
COL_PrimeraA_541108_675_658_2022-05-14,675,658,COL_PrimeraA,7.98,4.41,2.27,0,1
COL_PrimeraA_541110_684_664_2022-05-14,684,664,COL_PrimeraA,5.45,3.56,1.57,1,2
COL_PrimeraA_541112_657_682_2022-05-14,657,682,COL_PrimeraA,1.55,3.59,6.72,1,0
COL_PrimeraA_541114_2605_656_2022-05-14,2605,656,COL_PrimeraA,3.08,3.3,3.04,0,0
COL_PrimeraA_541116_683_663_2022-05-15,683,663,COL_PrimeraA,3.2,2.96,2.74,1,1
COL_PrimeraA_541118_659_674_2022-05-15,659,674,COL_PrimeraA,1.57,4.28,7.89,4,2
COL_PrimeraA_541120_685_666_2022-05-15,685,666,COL_PrimeraA,1.75,4.18,5.95,4,2
COL_PrimeraA_541122_664_657_2022-05-21,664,657,COL_PrimeraA,1.81,3.52,7.71,2,1
COL_PrimeraA_541124_674_660_2022-05-21,674,660,COL_PrimeraA,6.52,3.89,1.93,0,1
COL_PrimeraA_541126_668_673_2022-05-21,668,673,COL_PrimeraA,1.65,3.76,5.06,3,0
COL_PrimeraA_541128_658_685_2022-05-21,658,685,COL_PrimeraA,2.54,3.03,2.9,1,1
COL_PrimeraA_541130_656_675_2022-05-21,656,675,COL_PrimeraA,2.8,3.0,3.09,2,2
COL_PrimeraA_541132_682_2605_2022-05-21,682,2605,COL_PrimeraA,2.42,4.27,5.85,3,0
COL_PrimeraA_541134_663_659_2022-05-21,663,659,COL_PrimeraA,6.02,4.24,1.54,3,4
COL_PrimeraA_541136_666_684_2022-05-21,666,684,COL_PrimeraA,7.3,4.25,1.84,0,1
COL_PrimeraA_541138_4428_683_2022-05-21,4428,683,COL_PrimeraA,1.78,3.7,5.46,3,0
COL_PrimeraA_541140_682_684_2022-07-15,682,684,COL_PrimeraA,2.34,3.99,7.31,1,0
COL_PrimeraA_541142_657_663_2022-07-15,657,663,COL_PrimeraA,3.22,3.24,2.76,0,0
COL_PrimeraA_541144_664_683_2022-07-16,664,683,COL_PrimeraA,6.53,4.16,2.49,0,2
COL_PrimeraA_541146_660_658_2022-07-16,660,658,COL_PrimeraA,2.05,4.4,6.35,2,0
COL_PrimeraA_541148_669_668_2022-07-16,669,668,COL_PrimeraA,3.18,2.99,2.79,1,1
COL_PrimeraA_541150_685_679_2022-07-17,685,679,COL_PrimeraA,3.04,3.13,2.98,1,1
COL_PrimeraA_541152_4428_2605_2022-07-17,4428,2605,COL_PrimeraA,2.39,4.28,5.74,3,0
COL_PrimeraA_541154_656_662_2022-07-17,656,662,COL_PrimeraA,1.91,4.47,7.58,2,1
COL_PrimeraA_541156_659_673_2022-07-18,659,673,COL_PrimeraA,5.62,3.79,1.78,0,2
COL_PrimeraA_541158_684_4428_2022-07-22,684,4428,COL_PrimeraA,5.5,3.81,2.33,0,4
COL_PrimeraA_541160_660_662_2022-07-22,660,662,COL_PrimeraA,6.6,4.16,1.67,0,2
COL_PrimeraA_541162_673_669_2022-07-23,673,669,COL_PrimeraA,1.9,3.64,6.91,2,0
COL_PrimeraA_541164_668_657_2022-07-23,668,657,COL_PrimeraA,2.44,4.31,7.97,2,0
COL_PrimeraA_541166_663_656_2022-07-24,663,656,COL_PrimeraA,2.31,3.58,6.45,2,1
COL_PrimeraA_541168_683_685_2022-07-25,683,685,COL_PrimeraA,3.45,3.29,2.62,1,1
COL_PrimeraA_541169_658_657_2022-07-29,658,657,COL_PrimeraA,7.85,4.12,2.03,0,1
COL_PrimeraA_541171_673_668_2022-07-29,673,668,COL_PrimeraA,1.98,4.27,5.05,3,0
COL_PrimeraA_541173_685_659_2022-07-30,685,659,COL_PrimeraA,6.58,3.65,2.16,0,3
COL_PrimeraA_541175_679_684_2022-07-30,679,684,COL_PrimeraA,7.36,4.19,1.68,1,2
COL_PrimeraA_541177_656_660_2022-07-31,656,660,COL_PrimeraA,2.44,3.5,6.19,1,0
COL_PrimeraA_541179_664_4428_2022-07-31,664,4428,COL_PrimeraA,6.93,4.39,2.44,1,3
COL_PrimeraA_541181_682_683_2022-07-31,682,683,COL_PrimeraA,1.86,4.1,6.0,3,2
COL_PrimeraA_541183_662_2605_2022-07-31,662,2605,COL_PrimeraA,5.37,4.2,2.35,2,3
COL_PrimeraA_541185_669_663_2022-08-01,669,663,COL_PrimeraA,2.25,3.88,7.86,3,1
COL_PrimeraA_541187_683_673_2022-08-05,683,673,COL_PrimeraA,1.58,3.5,7.24,2,0
COL_PrimeraA_541189_668_658_2022-08-05,668,658,COL_PrimeraA,2.14,4.15,7.18,2,0
COL_PrimeraA_541191_2605_669_2022-08-06,2605,669,COL_PrimeraA,7.26,3.52,2.23,0,1
COL_PrimeraA_541193_660_685_2022-08-06,660,685,COL_PrimeraA,5.68,3.93,2.19,1,2
COL_PrimeraA_541195_663_662_2022-08-06,663,662,COL_PrimeraA,3.48,2.81,2.71,0,0
COL_PrimeraA_541197_684_656_2022-08-07,684,656,COL_PrimeraA,6.4,4.43,1.58,1,2
COL_PrimeraA_541199_657_664_2022-08-07,657,664,COL_PrimeraA,3.29,3.24,3.11,1,1
