match_id,home_team_id,away_team_id,league_id,b365_home,b365_draw,b365_away,home_goals,away_goals
DEN_Superliga_284477_780_774_2025-05-25,780,774,DEN_Superliga,1.59,4.25,7.82,3,2
DEN_Superliga_284483_776_783_2025-05-24,776,783,DEN_Superliga,5.55,3.71,2.49,1,2
DEN_Superliga_284484_786_4463_2025-05-24,786,4463,DEN_Superliga,2.15,3.92,5.27,3,1
DEN_Superliga_284476_777_780_2025-05-19,777,780,DEN_Superliga,6.37,3.59,1.93,1,2
DEN_Superliga_284475_774_779_2025-05-18,774,779,DEN_Superliga,6.69,3.89,2.39,0,4
DEN_Superliga_284482_1963_786_2025-05-18,1963,786,DEN_Superliga,1.91,3.78,6.71,5,1
DEN_Superliga_284480_4463_776_2025-05-18,4463,776,DEN_Superliga,6.39,3.78,1.51,2,3
DEN_Superliga_284481_783_789_2025-05-18,783,789,DEN_Superliga,6.38,3.61,1.92,0,1
DEN_Superliga_284474_782_771_2025-05-16,782,771,DEN_Superliga,1.81,3.8,5.9,2,0
DEN_Superliga_284473_789_786_2025-05-12,789,786,DEN_Superliga,2.15,3.9,5.41,2,0
DEN_Superliga_284464_779_780_2025-05-11,779,780,DEN_Superliga,2.58,2.9,3.22,1,1
DEN_Superliga_284472_783_4463_2025-05-11,783,4463,DEN_Superliga,1.99,4.42,6.19,3,1
DEN_Superliga_284463_771_774_2025-05-11,771,774,DEN_Superliga,7.18,3.68,1.61,1,3
DEN_Superliga_284462_782_777_2025-05-11,782,777,DEN_Superliga,2.66,2.8,2.61,2,2
DEN_Superliga_284470_1963_4463_2025-05-05,1963,4463,DEN_Superliga,3.17,2.96,2.7,2,2
DEN_Superliga_284461_780_771_2025-05-04,780,771,DEN_Superliga,2.24,4.18,5.72,3,1
DEN_Superliga_284460_777_779_2025-05-04,777,779,DEN_Superliga,5.59,3.8,1.81,0,3
DEN_Superliga_284468_776_789_2025-05-04,776,789,DEN_Superliga,3.02,2.9,2.7,1,1
DEN_Superliga_284459_774_782_2025-05-02,774,782,DEN_Superliga,1.87,3.87,5.01,3,2
DEN_Superliga_284467_4463_789_2025-04-28,4463,789,DEN_Superliga,7.42,3.6,2.4,0,1
DEN_Superliga_284458_780_782_2025-04-27,780,782,DEN_Superliga,1.77,3.95,7.38,5,0
DEN_Superliga_284457_771_779_2025-04-27,771,779,DEN_Superliga,5.66,3.55,2.4,1,3
DEN_Superliga_284465_1963_783_2025-04-27,1963,783,DEN_Superliga,3.03,3.18,2.82,2,2
DEN_Superliga_284456_774_777_2025-04-25,774,777,DEN_Superliga,2.92,2.97,2.5,0,0
DEN_Superliga_284455_782_780_2025-04-22,782,780,DEN_Superliga,1.92,3.8,5.66,3,2
DEN_Superliga_284454_779_771_2025-04-21,779,771,DEN_Superliga,1.75,3.66,7.32,3,1
DEN_Superliga_284442_777_774_2025-04-21,777,774,DEN_Superliga,2.38,3.54,5.27,4,3
DEN_Superliga_284452_789_776_2025-04-21,789,776,DEN_Superliga,7.0,4.46,2.33,0,4
DEN_Superliga_284453_783_786_2025-04-21,783,786,DEN_Superliga,3.29,2.82,3.3,1,1
DEN_Superliga_284451_4463_1963_2025-04-20,4463,1963,DEN_Superliga,7.62,3.66,1.69,2,3
DEN_Superliga_284441_777_782_2025-04-18,777,782,DEN_Superliga,3.03,3.02,2.99,0,0
DEN_Superliga_284439_774_771_2025-04-17,774,771,DEN_Superliga,2.01,4.07,5.7,3,1
DEN_Superliga_284449_786_1963_2025-04-17,786,1963,DEN_Superliga,5.37,3.91,1.9,0,2
DEN_Superliga_284448_776_4463_2025-04-16,776,4463,DEN_Superliga,2.28,3.65,5.96,4,0
DEN_Superliga_284447_1963_789_2025-04-14,1963,789,DEN_Superliga,1.88,3.84,5.39,1,0
DEN_Superliga_284438_782_774_2025-04-13,782,774,DEN_Superliga,1.77,3.8,6.07,5,2
DEN_Superliga_284437_771_780_2025-04-13,771,780,DEN_Superliga,3.41,3.26,2.77,1,1
DEN_Superliga_284436_779_777_2025-04-13,779,777,DEN_Superliga,5.82,4.33,2.15,1,2
DEN_Superliga_284445_4463_786_2025-04-11,4463,786,DEN_Superliga,2.89,2.92,2.79,2,2
DEN_Superliga_284435_777_771_2025-04-07,777,771,DEN_Superliga,1.59,3.55,6.5,2,1
DEN_Superliga_284434_782_779_2025-04-06,782,779,DEN_Superliga,7.2,4.17,1.59,0,1
DEN_Superliga_284444_789_4463_2025-04-06,789,4463,DEN_Superliga,3.22,3.21,3.16,1,1
DEN_Superliga_284433_783_1963_2025-04-06,783,1963,DEN_Superliga,2.14,3.76,6.93,2,1
DEN_Superliga_284429_774_780_2025-04-04,774,780,DEN_Superliga,1.84,4.31,5.9,2,1
DEN_Superliga_284428_779_774_2025-03-31,779,774,DEN_Superliga,1.57,4.47,7.06,1,0
DEN_Superliga_284427_780_777_2025-03-30,780,777,DEN_Superliga,7.67,4.41,1.51,0,2
DEN_Superliga_284431_1963_776_2025-03-30,1963,776,DEN_Superliga,1.66,3.68,7.96,2,1
DEN_Superliga_284432_786_789_2025-03-30,786,789,DEN_Superliga,5.23,4.22,1.57,1,2
DEN_Superliga_284430_4463_783_2025-03-28,4463,783,DEN_Superliga,7.14,3.75,1.86,0,4
DEN_Superliga_284257_4465_780_2023-04-23,4465,780,DEN_Superliga,5.51,4.25,2.46,0,2
DEN_Superliga_284243_779_783_2023-04-16,779,783,DEN_Superliga,2.24,3.56,5.82,2,1
DEN_Superliga_284255_778_776_2023-04-16,778,776,DEN_Superliga,2.45,3.51,7.99,2,0
DEN_Superliga_375094_778_779_2026-02-21,778,779,DEN_Superliga,2.54,3.02,2.62,2,2
DEN_Superliga_375093_782_789_2026-02-20,782,789,DEN_Superliga,2.97,2.82,2.99,3,3
DEN_Superliga_284491_780_778_2025-07-20,780,778,DEN_Superliga,2.65,3.14,2.97,3,3
DEN_Superliga_284490_1963_771_2025-07-20,1963,771,DEN_Superliga,3.21,3.03,3.3,1,1
DEN_Superliga_284579_774_778_2025-11-24,774,778,DEN_Superliga,2.93,3.23,3.12,0,0
DEN_Superliga_284578_782_4470_2025-11-23,782,4470,DEN_Superliga,1.77,4.48,6.76,5,0
DEN_Superliga_284577_779_777_2025-11-23,779,777,DEN_Superliga,2.01,4.32,7.19,1,0
DEN_Superliga_284572_777_782_2025-11-09,777,782,DEN_Superliga,1.76,3.93,6.21,2,0
DEN_Superliga_284571_771_1963_2025-11-09,771,1963,DEN_Superliga,5.22,4.18,2.15,2,3
DEN_Superliga_284575_774_780_2025-11-09,774,780,DEN_Superliga,7.97,3.57,1.53,0,2
DEN_Superliga_284573_4470_783_2025-11-09,4470,783,DEN_Superliga,5.64,3.74,2.4,0,3
DEN_Superliga_284574_778_776_2025-11-07,778,776,DEN_Superliga,3.01,2.81,2.9,1,1
DEN_Superliga_284567_780_771_2025-11-03,780,771,DEN_Superliga,3.12,2.94,3.45,1,1
DEN_Superliga_284569_776_777_2025-11-02,776,777,DEN_Superliga,6.23,3.67,1.52,0,2
DEN_Superliga_284568_782_778_2025-11-02,782,778,DEN_Superliga,6.67,4.24,2.16,2,4
DEN_Superliga_284570_1963_789_2025-11-02,1963,789,DEN_Superliga,1.78,3.51,6.28,2,1
DEN_Superliga_284523_789_783_2025-08-29,789,783,DEN_Superliga,6.14,3.84,2.05,1,2
DEN_Superliga_284251_4463_778_2023-04-10,4463,778,DEN_Superliga,7.82,4.1,2.46,2,3
DEN_Superliga_375097_771_783_2026-02-22,771,783,DEN_Superliga,2.04,4.47,7.33,5,2
DEN_Superliga_375091_783_777_2026-02-15,783,777,DEN_Superliga,1.86,3.84,7.18,1,0
DEN_Superliga_375092_1963_776_2026-02-16,1963,776,DEN_Superliga,1.68,4.3,7.6,2,1
DEN_Superliga_375090_778_780_2026-02-15,778,780,DEN_Superliga,8.0,4.3,1.65,1,4
DEN_Superliga_284589_779_1963_2025-12-07,779,1963,DEN_Superliga,5.19,3.74,1.68,0,2
DEN_Superliga_284590_4470_778_2025-12-05,4470,778,DEN_Superliga,6.91,3.93,2.02,1,3
DEN_Superliga_284587_777_4470_2025-12-01,777,4470,DEN_Superliga,5.64,3.65,1.83,1,3
DEN_Superliga_284588_778_789_2025-11-30,778,789,DEN_Superliga,1.71,3.89,6.25,3,0
DEN_Superliga_284585_776_774_2025-11-30,776,774,DEN_Superliga,3.33,3.16,3.19,0,0
DEN_Superliga_284586_1963_783_2025-11-28,1963,783,DEN_Superliga,3.19,3.13,3.2,2,2
DEN_Superliga_284239_4465_4463_2023-04-02,4465,4463,DEN_Superliga,6.13,4.49,2.11,0,4
DEN_Superliga_284501_774_776_2025-08-03,774,776,DEN_Superliga,2.09,4.32,5.9,1,0
DEN_Superliga_284502_1963_782_2025-08-03,1963,782,DEN_Superliga,1.87,4.07,5.54,3,2
DEN_Superliga_284500_789_778_2025-08-01,789,778,DEN_Superliga,2.19,4.06,7.87,4,0
DEN_Superliga_284492_777_776_2025-07-20,777,776,DEN_Superliga,1.94,3.96,7.73,3,0
DEN_Superliga_284499_4470_779_2025-08-01,4470,779,DEN_Superliga,6.38,4.1,1.86,0,2
DEN_Superliga_284498_780_1963_2025-07-28,780,1963,DEN_Superliga,1.74,3.59,6.09,6,2
DEN_Superliga_284497_782_777_2025-07-27,782,777,DEN_Superliga,5.02,3.76,2.0,0,1
DEN_Superliga_284495_778_783_2025-07-27,778,783,DEN_Superliga,2.18,4.3,5.98,3,1
DEN_Superliga_284496_776_4470_2025-07-27,776,4470,DEN_Superliga,7.11,3.53,1.94,0,2
DEN_Superliga_284494_779_789_2025-07-26,779,789,DEN_Superliga,2.5,3.51,6.25,2,0
DEN_Superliga_284493_771_774_2025-07-25,771,774,DEN_Superliga,6.78,4.32,1.62,1,2
DEN_Superliga_284515_774_777_2025-08-17,774,777,DEN_Superliga,7.99,3.81,1.64,0,2
DEN_Superliga_284514_783_776_2025-08-17,783,776,DEN_Superliga,7.33,4.19,1.74,2,3
DEN_Superliga_284513_789_780_2025-08-17,789,780,DEN_Superliga,7.9,3.9,1.98,0,2
DEN_Superliga_284511_782_779_2025-08-15,782,779,DEN_Superliga,7.41,3.56,2.06,1,3
DEN_Superliga_284510_778_774_2025-08-11,778,774,DEN_Superliga,1.99,3.73,5.99,3,2
DEN_Superliga_284509_777_789_2025-08-10,777,789,DEN_Superliga,2.34,4.08,6.33,2,1
DEN_Superliga_284508_776_782_2025-08-10,776,782,DEN_Superliga,2.23,3.91,6.62,4,2
DEN_Superliga_284506_783_1963_2025-08-08,783,1963,DEN_Superliga,2.1,3.87,7.48,1,0
DEN_Superliga_284505_779_771_2025-08-08,779,771,DEN_Superliga,7.74,3.77,2.16,2,3
DEN_Superliga_284504_777_783_2025-08-03,777,783,DEN_Superliga,5.39,3.91,2.1,0,2
DEN_Superliga_284228_779_783_2023-03-19,779,783,DEN_Superliga,2.43,4.46,5.4,2,1
DEN_Superliga_284230_782_777_2023-03-19,782,777,DEN_Superliga,2.08,4.04,5.9,2,1
DEN_Superliga_284232_786_4465_2023-03-19,786,4465,DEN_Superliga,2.66,3.09,3.09,1,1
DEN_Superliga_284528_777_780_2025-08-31,777,780,DEN_Superliga,5.52,3.84,1.68,1,3
DEN_Superliga_284527_774_779_2025-08-31,774,779,DEN_Superliga,7.25,3.97,1.51,1,5
DEN_Superliga_284526_778_782_2025-08-31,778,782,DEN_Superliga,6.95,4.2,2.13,1,2
DEN_Superliga_284548_779_780_2025-10-05,779,780,DEN_Superliga,3.16,3.2,2.56,1,1
DEN_Superliga_284547_771_776_2025-10-05,771,776,DEN_Superliga,1.9,4.43,6.17,3,1
DEN_Superliga_284546_783_4470_2025-09-28,783,4470,DEN_Superliga,2.47,4.09,6.27,2,1
DEN_Superliga_284545_1963_779_2025-09-27,1963,779,DEN_Superliga,6.9,4.5,2.47,1,2
DEN_Superliga_284553_777_771_2025-10-19,777,771,DEN_Superliga,2.98,3.22,3.19,3,3
DEN_Superliga_284549_4470_777_2025-10-05,4470,777,DEN_Superliga,5.28,4.13,1.97,0,2
DEN_Superliga_284551_774_783_2025-10-05,774,783,DEN_Superliga,2.11,4.07,7.77,2,1
DEN_Superliga_284550_778_1963_2025-10-03,778,1963,DEN_Superliga,3.15,3.04,3.15,1,1
DEN_Superliga_375089_4470_771_2026-02-15,4470,771,DEN_Superliga,3.37,3.29,3.45,1,1
DEN_Superliga_375088_779_782_2026-02-14,779,782,DEN_Superliga,7.03,3.81,1.62,1,2
DEN_Superliga_375087_774_789_2026-02-13,774,789,DEN_Superliga,1.59,3.74,7.28,2,0
DEN_Superliga_370410_789_4470_2026-02-09,789,4470,DEN_Superliga,7.46,4.49,1.76,2,3
DEN_Superliga_353702_777_774_2026-02-08,777,774,DEN_Superliga,2.64,3.22,3.38,0,0
DEN_Superliga_353704_780_779_2026-02-08,780,779,DEN_Superliga,1.63,4.5,7.48,2,1
DEN_Superliga_353701_782_1963_2026-02-08,782,1963,DEN_Superliga,2.26,4.27,6.66,2,1
DEN_Superliga_353703_776_783_2026-02-08,776,783,DEN_Superliga,5.2,3.92,2.27,0,1
DEN_Superliga_284593_789_777_2025-12-08,789,777,DEN_Superliga,1.81,3.5,7.13,2,1
DEN_Superliga_284592_774_771_2025-12-07,774,771,DEN_Superliga,7.79,3.89,1.57,1,2
DEN_Superliga_284591_782_776_2025-12-07,782,776,DEN_Superliga,1.65,3.52,7.74,5,0
DEN_Superliga_284594_783_780_2025-12-07,783,780,DEN_Superliga,2.93,3.25,2.96,3,3
DEN_Superliga_284584_780_782_2025-11-30,780,782,DEN_Superliga,2.3,4.13,6.74,6,0
DEN_Superliga_284583_771_779_2025-11-30,771,779,DEN_Superliga,2.41,3.81,7.78,2,0
DEN_Superliga_284581_1963_780_2025-11-23,1963,780,DEN_Superliga,2.5,4.18,6.25,2,1
DEN_Superliga_284582_783_789_2025-11-23,783,789,DEN_Superliga,1.56,3.76,7.03,5,2
DEN_Superliga_284580_776_771_2025-11-21,776,771,DEN_Superliga,7.07,4.17,2.26,0,2
DEN_Superliga_284565_779_4470_2025-11-01,779,4470,DEN_Superliga,2.03,4.45,5.21,3,2
DEN_Superliga_284562_778_777_2025-10-27,778,777,DEN_Superliga,6.51,3.63,2.22,1,4
DEN_Superliga_284560_779_783_2025-10-26,779,783,DEN_Superliga,3.23,2.86,2.82,0,0
DEN_Superliga_284561_4470_780_2025-10-26,4470,780,DEN_Superliga,7.24,4.24,2.46,0,4
DEN_Superliga_284559_771_782_2025-10-24,771,782,DEN_Superliga,2.15,3.82,5.99,1,0
DEN_Superliga_284557_1963_4470_2025-10-20,1963,4470,DEN_Superliga,1.78,4.26,7.13,3,0
DEN_Superliga_284554_780_789_2025-10-19,780,789,DEN_Superliga,1.56,3.72,5.75,5,1
DEN_Superliga_284555_782_774_2025-10-19,782,774,DEN_Superliga,1.51,3.86,7.59,1,0
DEN_Superliga_284556_776_779_2025-10-17,776,779,DEN_Superliga,1.68,3.52,5.75,3,1
DEN_Superliga_284542_780_774_2025-09-29,780,774,DEN_Superliga,2.05,3.57,6.86,2,1
DEN_Superliga_284541_777_778_2025-09-28,777,778,DEN_Superliga,1.72,3.64,5.87,5,1
DEN_Superliga_284543_782_771_2025-09-28,782,771,DEN_Superliga,7.59,3.94,2.45,1,2
DEN_Superliga_284544_776_789_2025-09-28,776,789,DEN_Superliga,3.24,3.08,3.04,1,1
DEN_Superliga_284539_774_782_2025-09-22,774,782,DEN_Superliga,2.1,4.13,5.59,3,0
DEN_Superliga_284536_779_776_2025-09-21,779,776,DEN_Superliga,3.0,2.92,2.94,3,3
DEN_Superliga_284540_789_1963_2025-09-21,789,1963,DEN_Superliga,2.97,3.16,3.01,2,2
DEN_Superliga_284537_780_783_2025-09-20,780,783,DEN_Superliga,1.92,4.45,7.04,2,0
DEN_Superliga_284538_778_4470_2025-09-19,778,4470,DEN_Superliga,2.3,3.8,6.31,3,2
DEN_Superliga_284532_776_778_2025-09-14,776,778,DEN_Superliga,1.67,4.16,5.45,2,1
DEN_Superliga_284531_782_780_2025-09-14,782,780,DEN_Superliga,1.92,3.59,6.84,1,0
DEN_Superliga_284534_783_771_2025-09-14,783,771,DEN_Superliga,6.34,4.17,2.34,1,2
DEN_Superliga_284529_777_779_2025-09-13,777,779,DEN_Superliga,2.28,3.89,6.59,2,1
DEN_Superliga_284533_1963_774_2025-09-12,1963,774,DEN_Superliga,5.88,3.79,2.5,0,1
DEN_Superliga_284517_779_778_2025-08-23,779,778,DEN_Superliga,3.27,2.97,3.16,1,1
DEN_Superliga_284516_778_771_2025-08-18,778,771,DEN_Superliga,6.16,3.96,2.0,1,5
DEN_Superliga_284521_771_789_2025-08-24,771,789,DEN_Superliga,1.55,3.93,5.74,1,0
DEN_Superliga_284520_1963_777_2025-08-24,1963,777,DEN_Superliga,1.99,3.79,5.08,2,0
DEN_Superliga_284488_4470_782_2025-07-20,4470,782,DEN_Superliga,7.86,4.25,2.31,2,3
DEN_Superliga_284487_783_779_2025-07-18,783,779,DEN_Superliga,7.75,3.8,2.4,2,3
DEN_Superliga_284220_783_774_2023-03-05,783,774,DEN_Superliga,3.39,2.95,3.32,2,2
DEN_Superliga_375099_789_771_2026-03-01,789,771,DEN_Superliga,7.65,3.83,2.22,1,2
DEN_Superliga_375100_1963_778_2026-03-01,1963,778,DEN_Superliga,1.82,3.53,5.68,1,0
DEN_Superliga_375101_780_777_2026-03-01,780,777,DEN_Superliga,2.57,3.26,3.45,0,0
DEN_Superliga_375102_779_774_2026-03-01,779,774,DEN_Superliga,6.33,4.08,1.53,1,2
DEN_Superliga_375103_4470_776_2026-03-01,4470,776,DEN_Superliga,2.42,4.23,6.99,2,1
DEN_Superliga_375104_783_782_2026-03-01,783,782,DEN_Superliga,2.06,3.55,6.22,2,1
DEN_Superliga_375095_774_4470_2026-02-22,774,4470,DEN_Superliga,7.91,4.03,1.51,1,2
DEN_Superliga_375098_777_1963_2026-02-23,777,1963,DEN_Superliga,3.2,2.84,2.84,0,0
DEN_Superliga_375096_776_780_2026-02-22,776,780,DEN_Superliga,6.75,3.91,2.09,0,4
DEN_Superliga_284211_4465_783_2023-02-26,4465,783,DEN_Superliga,5.53,4.09,1.75,0,3
DEN_Superliga_370409_771_778_2026-02-09,771,778,DEN_Superliga,1.85,4.27,6.83,2,1
DEN_Superliga_284208_776_779_2023-02-19,776,779,DEN_Superliga,6.13,4.08,1.87,0,3
DEN_Superliga_284206_786_782_2023-02-19,786,782,DEN_Superliga,3.01,3.02,3.38,1,1
DEN_Superliga_284576_789_779_2025-11-09,789,779,DEN_Superliga,2.34,4.02,6.73,2,0
DEN_Superliga_284566_783_774_2025-11-02,783,774,DEN_Superliga,2.23,3.57,5.96,3,2
DEN_Superliga_284563_774_1963_2025-10-26,774,1963,DEN_Superliga,2.69,3.25,2.88,0,0
DEN_Superliga_284564_789_776_2025-10-26,789,776,DEN_Superliga,5.87,3.6,2.5,1,2
DEN_Superliga_284558_783_778_2025-10-19,783,778,DEN_Superliga,6.32,3.71,2.04,1,2
DEN_Superliga_284552_789_782_2025-10-05,789,782,DEN_Superliga,6.36,4.26,1.58,0,3
DEN_Superliga_284535_771_777_2025-09-21,771,777,DEN_Superliga,2.38,3.88,6.84,1,0
DEN_Superliga_284530_4470_789_2025-09-15,4470,789,DEN_Superliga,2.85,2.97,2.54,1,1
DEN_Superliga_284524_771_4470_2025-08-31,771,4470,DEN_Superliga,2.0,3.73,6.81,4,1
DEN_Superliga_284525_776_1963_2025-08-31,776,1963,DEN_Superliga,6.12,4.12,1.71,0,2
DEN_Superliga_284522_782_783_2025-08-25,782,783,DEN_Superliga,2.14,3.68,7.55,1,0
DEN_Superliga_284518_4470_774_2025-08-24,4470,774,DEN_Superliga,2.03,3.95,7.48,1,0
DEN_Superliga_284519_780_776_2025-08-24,780,776,DEN_Superliga,1.88,4.29,6.58,4,2
DEN_Superliga_284512_4470_1963_2025-08-15,4470,1963,DEN_Superliga,2.25,3.54,7.41,3,2
DEN_Superliga_284507_780_4470_2025-08-10,780,4470,DEN_Superliga,2.93,3.11,2.89,3,3
DEN_Superliga_284503_771_780_2025-08-03,771,780,DEN_Superliga,2.94,2.93,3.04,0,0
DEN_Superliga_284489_789_774_2025-07-20,789,774,DEN_Superliga,2.85,3.27,3.31,1,1
DEN_Superliga_284486_774_776_2025-06-01,774,776,DEN_Superliga,7.23,3.99,2.48,1,3
DEN_Superliga_284478_779_782_2025-05-25,779,782,DEN_Superliga,2.23,4.18,7.63,3,0
DEN_Superliga_284479_771_777_2025-05-25,771,777,DEN_Superliga,7.81,3.7,1.94,2,3
DEN_Superliga_284485_789_1963_2025-05-24,789,1963,DEN_Superliga,6.74,4.13,1.55,2,3
DEN_Superliga_284471_776_1963_2025-05-11,776,1963,DEN_Superliga,1.56,4.15,6.86,1,0
DEN_Superliga_284469_786_783_2025-05-04,786,783,DEN_Superliga,3.04,3.23,2.97,0,0
DEN_Superliga_284466_786_776_2025-04-27,786,776,DEN_Superliga,2.31,4.16,6.31,2,0
DEN_Superliga_284440_780_779_2025-04-17,780,779,DEN_Superliga,1.51,4.01,5.87,4,2
DEN_Superliga_284450_789_783_2025-04-17,789,783,DEN_Superliga,3.02,3.27,3.24,3,3
DEN_Superliga_284446_783_776_2025-04-13,783,776,DEN_Superliga,2.22,4.48,6.86,2,1
DEN_Superliga_284443_776_786_2025-04-06,776,786,DEN_Superliga,2.2,4.45,5.25,2,1
DEN_Superliga_284422_786_782_2025-03-16,786,782,DEN_Superliga,2.04,4.16,7.05,1,0
DEN_Superliga_284426_771_782_2025-03-30,771,782,DEN_Superliga,1.71,4.23,7.47,2,0
DEN_Superliga_284421_780_774_2025-03-16,780,774,DEN_Superliga,1.97,4.18,5.05,4,2
DEN_Superliga_284423_789_771_2025-03-16,789,771,DEN_Superliga,2.13,4.18,6.79,3,2
DEN_Superliga_284424_783_779_2025-03-16,783,779,DEN_Superliga,1.76,3.86,6.69,3,2
DEN_Superliga_284425_1963_4463_2025-03-16,1963,4463,DEN_Superliga,6.17,3.95,2.09,0,3
DEN_Superliga_284391_789_780_2024-12-01,789,780,DEN_Superliga,5.79,4.35,1.86,0,3
DEN_Superliga_284390_786_1963_2024-12-01,786,1963,DEN_Superliga,6.25,4.39,2.34,0,2
DEN_Superliga_284387_4463_783_2024-11-24,4463,783,DEN_Superliga,2.73,3.15,2.71,0,0
DEN_Superliga_284383_786_4463_2024-11-10,786,4463,DEN_Superliga,3.2,2.86,3.07,2,2
DEN_Superliga_284376_782_783_2024-11-03,782,783,DEN_Superliga,1.75,4.32,7.43,2,1
DEN_Superliga_284362_782_776_2024-10-20,782,776,DEN_Superliga,2.7,3.03,2.7,1,1
DEN_Superliga_284364_4463_774_2024-10-20,4463,774,DEN_Superliga,5.1,3.52,1.56,0,2
DEN_Superliga_284358_774_786_2024-10-06,774,786,DEN_Superliga,3.41,3.06,2.59,1,1
DEN_Superliga_284351_4463_1963_2024-09-29,4463,1963,DEN_Superliga,1.69,4.34,7.66,3,0
DEN_Superliga_284345_774_780_2024-09-22,774,780,DEN_Superliga,3.5,3.26,3.33,2,2
DEN_Superliga_284338_782_774_2024-09-16,782,774,DEN_Superliga,3.15,3.29,2.58,1,1
DEN_Superliga_284332_1963_783_2024-09-01,1963,783,DEN_Superliga,2.84,3.28,3.27,2,2
DEN_Superliga_284333_779_777_2024-09-01,779,777,DEN_Superliga,1.62,3.5,5.8,3,1
DEN_Superliga_284294_771_780_2024-07-19,771,780,DEN_Superliga,2.97,3.05,3.34,1,1
DEN_Superliga_284322_4463_777_2024-08-18,4463,777,DEN_Superliga,5.92,3.87,1.74,0,4
DEN_Superliga_284320_776_782_2024-08-18,776,782,DEN_Superliga,1.62,3.81,7.83,4,1
DEN_Superliga_284314_774_776_2024-08-11,774,776,DEN_Superliga,5.98,3.53,2.4,0,2
DEN_Superliga_284309_779_774_2024-08-04,779,774,DEN_Superliga,2.89,3.24,2.71,1,1
DEN_Superliga_284303_4463_776_2024-07-28,4463,776,DEN_Superliga,1.81,3.91,5.91,2,1
DEN_Superliga_80578_779_774_2024-05-31,779,774,DEN_Superliga,1.84,4.01,6.74,2,1
DEN_Superliga_80576_779_782_2024-05-26,779,782,DEN_Superliga,3.46,2.84,3.39,1,1
DEN_Superliga_80577_780_776_2024-05-26,780,776,DEN_Superliga,3.22,2.94,2.63,3,3
DEN_Superliga_80574_783_778_2024-05-25,783,778,DEN_Superliga,1.69,3.9,7.63,2,1
DEN_Superliga_80561_789_786_2024-05-15,789,786,DEN_Superliga,2.05,3.53,7.88,1,0
DEN_Superliga_80556_783_789_2024-05-12,783,789,DEN_Superliga,6.5,4.38,1.88,1,2
DEN_Superliga_80550_786_774_2024-05-05,786,774,DEN_Superliga,1.59,3.51,6.35,2,1
DEN_Superliga_80537_790_789_2024-04-21,790,789,DEN_Superliga,2.38,3.99,7.01,2,1
DEN_Superliga_80538_783_786_2024-04-21,783,786,DEN_Superliga,2.44,4.06,5.15,2,1
