match_id,home_team_id,away_team_id,league_id,b365_home,b365_draw,b365_away,home_goals,away_goals
SWZ_SuperLeague_273685_639_644_2017-02-26,639,644,SWZ_SuperLeague,1.75,4.33,5.82,3,1
SWZ_SuperLeague_273686_641_4422_2017-02-26,641,4422,SWZ_SuperLeague,6.21,3.55,1.82,0,1
SWZ_SuperLeague_273687_642_647_2017-02-25,642,647,SWZ_SuperLeague,5.05,4.37,2.14,2,3
SWZ_SuperLeague_273688_640_1951_2017-02-25,640,1951,SWZ_SuperLeague,2.1,3.69,5.73,4,3
SWZ_SuperLeague_273689_642_4422_2017-02-19,642,4422,SWZ_SuperLeague,7.23,3.86,2.37,0,1
SWZ_SuperLeague_273690_639_641_2017-02-19,639,641,SWZ_SuperLeague,1.89,3.66,5.25,4,3
SWZ_SuperLeague_273691_1951_650_2017-02-19,1951,650,SWZ_SuperLeague,2.82,3.12,3.33,1,1
SWZ_SuperLeague_273692_647_646_2017-02-18,647,646,SWZ_SuperLeague,2.9,3.09,3.11,2,2
SWZ_SuperLeague_273693_644_640_2017-02-18,644,640,SWZ_SuperLeague,2.63,2.92,3.08,1,1
SWZ_SuperLeague_273694_644_646_2017-04-17,644,646,SWZ_SuperLeague,1.97,4.29,7.4,2,0
SWZ_SuperLeague_273695_647_642_2017-04-17,647,642,SWZ_SuperLeague,6.03,3.62,2.12,0,1
SWZ_SuperLeague_273696_650_640_2017-04-17,650,640,SWZ_SuperLeague,2.43,4.33,5.76,2,1
SWZ_SuperLeague_273697_641_639_2017-04-15,641,639,SWZ_SuperLeague,5.24,4.32,2.13,0,4
SWZ_SuperLeague_273698_1951_4422_2017-04-15,1951,4422,SWZ_SuperLeague,7.12,3.97,2.25,0,1
SWZ_SuperLeague_273699_639_647_2017-04-09,639,647,SWZ_SuperLeague,2.89,3.17,3.04,1,1
SWZ_SuperLeague_273700_650_4422_2017-04-09,650,4422,SWZ_SuperLeague,1.74,4.1,7.62,4,2
SWZ_SuperLeague_273701_1951_644_2017-04-09,1951,644,SWZ_SuperLeague,5.8,4.06,1.78,0,2
SWZ_SuperLeague_273702_642_646_2017-04-08,642,646,SWZ_SuperLeague,2.48,3.9,7.1,3,1
SWZ_SuperLeague_273703_640_641_2017-04-08,640,641,SWZ_SuperLeague,7.41,3.85,2.11,2,4
SWZ_SuperLeague_273704_641_642_2017-04-02,641,642,SWZ_SuperLeague,3.13,3.0,2.95,0,0
SWZ_SuperLeague_273705_647_1951_2017-04-02,647,1951,SWZ_SuperLeague,1.61,4.25,5.83,3,2
SWZ_SuperLeague_273706_644_650_2017-04-02,644,650,SWZ_SuperLeague,7.6,3.94,1.57,0,2
SWZ_SuperLeague_273707_646_639_2017-04-01,646,639,SWZ_SuperLeague,7.71,3.75,1.7,0,3
SWZ_SuperLeague_273708_4422_640_2017-04-01,4422,640,SWZ_SuperLeague,2.25,4.36,6.22,2,1
SWZ_SuperLeague_273709_1951_641_2017-03-19,1951,641,SWZ_SuperLeague,7.34,3.96,2.13,0,1
SWZ_SuperLeague_273710_650_647_2017-03-19,650,647,SWZ_SuperLeague,5.96,4.12,2.29,0,2
SWZ_SuperLeague_273711_640_646_2017-03-19,640,646,SWZ_SuperLeague,2.88,2.86,3.03,2,2
SWZ_SuperLeague_273712_639_642_2017-03-18,639,642,SWZ_SuperLeague,1.63,4.42,7.96,1,0
SWZ_SuperLeague_273713_644_4422_2017-03-18,644,4422,SWZ_SuperLeague,2.69,3.3,2.81,0,0
SWZ_SuperLeague_273714_647_644_2017-05-14,647,644,SWZ_SuperLeague,1.94,3.77,7.61,4,1
SWZ_SuperLeague_273715_639_640_2017-05-14,639,640,SWZ_SuperLeague,2.64,3.22,2.71,3,3
SWZ_SuperLeague_273716_642_641_2017-05-14,642,641,SWZ_SuperLeague,3.0,2.83,2.8,1,1
SWZ_SuperLeague_273717_646_1951_2017-05-13,646,1951,SWZ_SuperLeague,2.4,3.67,5.2,2,0
SWZ_SuperLeague_273718_4422_650_2017-05-13,4422,650,SWZ_SuperLeague,1.54,3.81,6.22,2,0
SWZ_SuperLeague_273719_4422_647_2017-05-07,4422,647,SWZ_SuperLeague,5.44,4.08,2.12,0,1
SWZ_SuperLeague_273720_650_639_2017-05-07,650,639,SWZ_SuperLeague,3.5,2.83,2.61,2,2
SWZ_SuperLeague_273721_641_646_2017-05-07,641,646,SWZ_SuperLeague,6.15,3.91,2.27,0,1
SWZ_SuperLeague_273722_1951_642_2017-05-06,1951,642,SWZ_SuperLeague,6.48,4.29,1.67,2,4
SWZ_SuperLeague_273723_640_644_2017-05-06,640,644,SWZ_SuperLeague,2.08,3.71,7.95,3,1
SWZ_SuperLeague_273724_642_650_2017-04-30,642,650,SWZ_SuperLeague,7.28,4.25,1.72,0,1
SWZ_SuperLeague_273725_646_647_2017-04-30,646,647,SWZ_SuperLeague,5.59,4.23,1.75,0,2
SWZ_SuperLeague_273726_640_4422_2017-04-30,640,4422,SWZ_SuperLeague,2.12,4.05,7.0,2,1
SWZ_SuperLeague_273727_641_1951_2017-04-29,641,1951,SWZ_SuperLeague,6.49,4.42,2.24,1,3
SWZ_SuperLeague_273728_644_639_2017-04-28,644,639,SWZ_SuperLeague,5.88,4.43,1.56,1,2
SWZ_SuperLeague_273729_4422_641_2017-04-23,4422,641,SWZ_SuperLeague,6.27,4.29,2.31,0,1
SWZ_SuperLeague_273730_647_650_2017-04-23,647,650,SWZ_SuperLeague,5.33,3.67,2.07,1,2
SWZ_SuperLeague_273731_646_640_2017-04-23,646,640,SWZ_SuperLeague,6.74,4.24,2.36,1,2
SWZ_SuperLeague_273732_639_1951_2017-04-22,639,1951,SWZ_SuperLeague,3.01,2.83,2.86,2,2
SWZ_SuperLeague_273733_642_644_2017-04-22,642,644,SWZ_SuperLeague,1.7,4.24,5.39,4,1
SWZ_SuperLeague_273734_647_641_2017-06-02,647,641,SWZ_SuperLeague,2.17,4.1,5.29,2,0
SWZ_SuperLeague_273735_639_646_2017-06-02,639,646,SWZ_SuperLeague,2.13,3.92,7.7,4,1
SWZ_SuperLeague_273736_650_644_2017-06-02,650,644,SWZ_SuperLeague,6.75,4.41,2.47,0,1
SWZ_SuperLeague_273737_4422_642_2017-06-02,4422,642,SWZ_SuperLeague,2.8,3.14,3.43,1,1
SWZ_SuperLeague_273738_1951_640_2017-06-02,1951,640,SWZ_SuperLeague,5.85,3.71,1.63,1,3
SWZ_SuperLeague_273739_644_1951_2017-05-28,644,1951,SWZ_SuperLeague,2.65,2.87,2.61,2,2
SWZ_SuperLeague_273740_646_4422_2017-05-28,646,4422,SWZ_SuperLeague,2.89,3.25,3.23,1,1
SWZ_SuperLeague_273741_640_647_2017-05-28,640,647,SWZ_SuperLeague,3.36,2.9,3.12,0,0
SWZ_SuperLeague_273742_642_639_2017-05-28,642,639,SWZ_SuperLeague,6.86,3.64,2.33,1,3
SWZ_SuperLeague_273743_641_650_2017-05-28,641,650,SWZ_SuperLeague,6.52,3.8,1.7,1,2
SWZ_SuperLeague_273744_647_639_2017-05-21,647,639,SWZ_SuperLeague,2.1,4.14,5.35,2,1
SWZ_SuperLeague_273745_4422_644_2017-05-21,4422,644,SWZ_SuperLeague,7.76,4.12,1.57,2,3
SWZ_SuperLeague_273746_646_642_2017-05-21,646,642,SWZ_SuperLeague,2.36,4.07,5.43,4,1
SWZ_SuperLeague_273747_650_1951_2017-05-20,650,1951,SWZ_SuperLeague,2.21,3.83,5.65,2,1
SWZ_SuperLeague_273748_641_640_2017-05-20,641,640,SWZ_SuperLeague,3.35,3.17,3.47,0,0
SWZ_SuperLeague_273749_639_4422_2017-05-18,639,4422,SWZ_SuperLeague,2.76,3.27,3.38,2,2
SWZ_SuperLeague_273750_640_642_2017-05-17,640,642,SWZ_SuperLeague,2.03,4.31,7.45,3,1
SWZ_SuperLeague_273751_644_641_2017-05-17,644,641,SWZ_SuperLeague,7.56,3.77,1.72,0,3
SWZ_SuperLeague_273752_1951_647_2017-05-17,1951,647,SWZ_SuperLeague,2.38,4.03,6.42,1,0
SWZ_SuperLeague_273753_650_646_2017-05-16,650,646,SWZ_SuperLeague,1.91,4.04,5.46,3,2
SWZ_SuperLeague_273754_650_646_2017-08-16,650,646,SWZ_SuperLeague,5.41,3.56,1.77,0,1
SWZ_SuperLeague_273755_639_642_2017-08-10,639,642,SWZ_SuperLeague,1.96,4.16,6.92,3,2
SWZ_SuperLeague_273756_645_4422_2017-08-10,645,4422,SWZ_SuperLeague,1.5,4.24,5.9,2,0
SWZ_SuperLeague_273757_647_640_2017-08-09,647,640,SWZ_SuperLeague,7.56,3.57,2.27,0,4
SWZ_SuperLeague_273758_646_644_2017-08-09,646,644,SWZ_SuperLeague,6.53,3.57,2.25,0,2
SWZ_SuperLeague_273759_641_650_2017-08-09,641,650,SWZ_SuperLeague,5.33,3.57,1.89,2,3
SWZ_SuperLeague_273760_647_641_2017-08-06,647,641,SWZ_SuperLeague,2.08,3.75,6.66,3,0
SWZ_SuperLeague_273761_644_642_2017-08-06,644,642,SWZ_SuperLeague,3.48,3.15,2.64,2,2
SWZ_SuperLeague_273762_646_4422_2017-08-06,646,4422,SWZ_SuperLeague,1.55,3.52,7.72,2,0
SWZ_SuperLeague_273763_650_645_2017-08-05,650,645,SWZ_SuperLeague,2.7,3.12,2.54,0,0
SWZ_SuperLeague_273764_640_639_2017-08-05,640,639,SWZ_SuperLeague,5.39,4.44,1.78,0,3
SWZ_SuperLeague_273765_639_644_2017-07-30,639,644,SWZ_SuperLeague,2.23,3.98,5.88,3,1
SWZ_SuperLeague_273766_645_640_2017-07-30,645,640,SWZ_SuperLeague,1.64,3.59,6.4,2,1
SWZ_SuperLeague_273767_641_4422_2017-07-30,641,4422,SWZ_SuperLeague,7.82,4.0,2.23,0,1
SWZ_SuperLeague_273768_642_647_2017-07-29,642,647,SWZ_SuperLeague,5.76,4.45,1.77,0,4
SWZ_SuperLeague_273769_644_650_2017-07-23,644,650,SWZ_SuperLeague,1.74,3.86,5.79,1,0
SWZ_SuperLeague_273770_640_4422_2017-07-23,640,4422,SWZ_SuperLeague,5.4,3.89,1.96,0,1
SWZ_SuperLeague_273771_642_645_2017-07-23,642,645,SWZ_SuperLeague,7.02,3.91,2.42,0,2
SWZ_SuperLeague_273772_647_639_2017-07-22,647,639,SWZ_SuperLeague,2.3,3.8,6.38,2,0
SWZ_SuperLeague_273773_641_646_2017-07-22,641,646,SWZ_SuperLeague,2.93,2.91,3.07,3,3
SWZ_SuperLeague_273774_650_4422_2017-09-21,650,4422,SWZ_SuperLeague,6.88,3.75,2.31,1,2
SWZ_SuperLeague_273775_640_642_2017-09-21,640,642,SWZ_SuperLeague,3.07,3.06,2.63,2,2
SWZ_SuperLeague_273776_647_644_2017-09-20,647,644,SWZ_SuperLeague,1.87,4.36,6.33,4,1
SWZ_SuperLeague_273777_646_639_2017-09-20,646,639,SWZ_SuperLeague,1.87,3.87,6.48,2,1
SWZ_SuperLeague_273778_641_645_2017-09-20,641,645,SWZ_SuperLeague,3.42,3.2,2.78,1,1
SWZ_SuperLeague_273779_647_650_2017-09-10,647,650,SWZ_SuperLeague,1.94,3.66,7.83,3,0
SWZ_SuperLeague_273780_644_640_2017-09-10,644,640,SWZ_SuperLeague,2.96,3.21,3.09,2,2
SWZ_SuperLeague_273781_642_4422_2017-09-10,642,4422,SWZ_SuperLeague,1.51,4.21,6.77,3,2
SWZ_SuperLeague_273782_639_641_2017-09-09,639,641,SWZ_SuperLeague,7.73,3.74,2.22,1,2
SWZ_SuperLeague_273783_645_646_2017-09-09,645,646,SWZ_SuperLeague,2.61,3.26,3.15,1,1
SWZ_SuperLeague_273784_644_645_2017-08-27,644,645,SWZ_SuperLeague,2.94,3.23,3.31,1,1
SWZ_SuperLeague_273785_4422_639_2017-08-27,4422,639,SWZ_SuperLeague,2.84,2.87,2.74,1,1
SWZ_SuperLeague_273786_646_647_2017-08-27,646,647,SWZ_SuperLeague,2.95,3.29,3.09,2,2
SWZ_SuperLeague_273787_650_640_2017-08-26,650,640,SWZ_SuperLeague,1.94,4.06,5.1,4,1
SWZ_SuperLeague_273788_641_642_2017-08-26,641,642,SWZ_SuperLeague,2.62,2.98,2.72,1,1
SWZ_SuperLeague_273789_639_650_2017-08-20,639,650,SWZ_SuperLeague,3.26,3.24,3.12,1,1
SWZ_SuperLeague_273790_4422_644_2017-08-20,4422,644,SWZ_SuperLeague,2.75,3.11,2.99,1,1
SWZ_SuperLeague_273791_642_646_2017-08-20,642,646,SWZ_SuperLeague,2.11,4.29,7.32,2,0
SWZ_SuperLeague_273792_640_641_2017-08-19,640,641,SWZ_SuperLeague,2.46,4.31,6.08,5,2
SWZ_SuperLeague_273793_645_647_2017-08-19,645,647,SWZ_SuperLeague,3.19,3.24,2.72,0,0
SWZ_SuperLeague_273794_644_647_2017-10-22,644,647,SWZ_SuperLeague,5.18,4.46,1.69,0,1
SWZ_SuperLeague_273795_4422_650_2017-10-22,4422,650,SWZ_SuperLeague,2.9,2.97,3.2,2,2
SWZ_SuperLeague_273796_646_641_2017-10-22,646,641,SWZ_SuperLeague,5.33,3.7,2.22,0,4
SWZ_SuperLeague_273797_639_640_2017-10-21,639,640,SWZ_SuperLeague,2.39,3.83,7.62,2,1
SWZ_SuperLeague_273798_645_642_2017-10-21,645,642,SWZ_SuperLeague,6.18,4.38,1.59,0,4
SWZ_SuperLeague_273799_4422_646_2017-10-15,4422,646,SWZ_SuperLeague,7.5,4.33,2.32,1,2
SWZ_SuperLeague_273800_640_645_2017-10-15,640,645,SWZ_SuperLeague,7.22,4.01,1.76,1,3
SWZ_SuperLeague_273801_642_644_2017-10-15,642,644,SWZ_SuperLeague,3.23,3.0,3.48,1,1
SWZ_SuperLeague_273802_650_639_2017-10-14,650,639,SWZ_SuperLeague,7.13,3.9,2.25,0,4
SWZ_SuperLeague_273803_641_647_2017-10-14,641,647,SWZ_SuperLeague,1.94,4.05,6.51,2,1
SWZ_SuperLeague_273804_647_646_2017-10-01,647,646,SWZ_SuperLeague,2.24,3.88,5.42,6,1
SWZ_SuperLeague_273805_640_644_2017-10-01,640,644,SWZ_SuperLeague,2.14,4.4,7.73,2,0
SWZ_SuperLeague_273806_645_650_2017-10-01,645,650,SWZ_SuperLeague,1.92,4.07,5.99,3,0
SWZ_SuperLeague_273807_642_639_2017-09-30,642,639,SWZ_SuperLeague,2.6,3.22,3.04,0,0
SWZ_SuperLeague_273808_4422_641_2017-09-27,4422,641,SWZ_SuperLeague,2.97,3.11,2.6,1,1
SWZ_SuperLeague_273809_650_642_2017-09-24,650,642,SWZ_SuperLeague,5.03,3.52,2.46,0,3
SWZ_SuperLeague_273810_4422_647_2017-09-24,4422,647,SWZ_SuperLeague,5.07,3.61,1.92,0,1
SWZ_SuperLeague_273811_646_640_2017-09-24,646,640,SWZ_SuperLeague,1.72,4.12,7.63,3,0
SWZ_SuperLeague_273812_639_645_2017-09-23,639,645,SWZ_SuperLeague,1.6,4.08,7.81,1,0
SWZ_SuperLeague_273813_644_641_2017-09-23,644,641,SWZ_SuperLeague,5.67,3.66,1.91,2,3
SWZ_SuperLeague_273814_650_647_2017-11-26,650,647,SWZ_SuperLeague,6.23,3.62,1.68,1,2
SWZ_SuperLeague_273815_4422_642_2017-11-26,4422,642,SWZ_SuperLeague,1.89,3.85,7.52,3,0
SWZ_SuperLeague_273816_645_641_2017-11-26,645,641,SWZ_SuperLeague,1.7,3.99,7.84,2,0
SWZ_SuperLeague_273817_644_639_2017-11-25,644,639,SWZ_SuperLeague,5.31,4.04,1.8,1,4
SWZ_SuperLeague_273818_640_646_2017-11-25,640,646,SWZ_SuperLeague,7.08,3.81,2.11,1,2
SWZ_SuperLeague_273819_647_645_2017-11-19,647,645,SWZ_SuperLeague,1.72,4.3,7.82,2,1
SWZ_SuperLeague_273820_642_640_2017-11-19,642,640,SWZ_SuperLeague,1.85,3.79,7.97,2,0
SWZ_SuperLeague_273821_641_644_2017-11-19,641,644,SWZ_SuperLeague,2.34,4.43,5.87,3,1
SWZ_SuperLeague_273822_639_4422_2017-11-18,639,4422,SWZ_SuperLeague,2.36,3.73,5.9,5,1
SWZ_SuperLeague_273823_646_650_2017-11-18,646,650,SWZ_SuperLeague,5.53,3.73,2.44,0,2
SWZ_SuperLeague_273824_639_647_2017-11-05,639,647,SWZ_SuperLeague,3.49,3.17,2.74,1,1
SWZ_SuperLeague_273825_644_646_2017-11-05,644,646,SWZ_SuperLeague,1.53,4.39,7.85,3,0
SWZ_SuperLeague_273826_640_650_2017-11-05,640,650,SWZ_SuperLeague,3.31,3.27,3.33,1,1
SWZ_SuperLeague_273827_4422_645_2017-11-04,4422,645,SWZ_SuperLeague,2.77,2.88,2.75,1,1
SWZ_SuperLeague_273828_642_641_2017-11-04,642,641,SWZ_SuperLeague,1.56,4.4,6.57,2,0
SWZ_SuperLeague_273829_647_4422_2017-10-29,647,4422,SWZ_SuperLeague,1.9,3.8,5.83,5,1
SWZ_SuperLeague_273830_650_644_2017-10-29,650,644,SWZ_SuperLeague,2.44,4.46,5.18,1,0
SWZ_SuperLeague_273831_646_642_2017-10-29,646,642,SWZ_SuperLeague,1.73,4.14,7.65,3,1
SWZ_SuperLeague_273832_645_639_2017-10-28,645,639,SWZ_SuperLeague,2.56,2.85,2.54,0,0
SWZ_SuperLeague_273833_641_640_2017-10-28,641,640,SWZ_SuperLeague,5.57,3.97,1.99,1,3
SWZ_SuperLeague_273834_639_650_2018-02-04,639,650,SWZ_SuperLeague,6.23,4.31,1.73,0,1
SWZ_SuperLeague_273835_4422_642_2018-02-04,4422,642,SWZ_SuperLeague,6.66,4.02,1.97,1,3
SWZ_SuperLeague_273836_645_640_2018-02-04,645,640,SWZ_SuperLeague,7.36,3.8,2.43,2,4
SWZ_SuperLeague_273837_647_646_2018-02-03,647,646,SWZ_SuperLeague,1.89,3.79,5.96,2,0
SWZ_SuperLeague_273838_644_641_2018-02-03,644,641,SWZ_SuperLeague,1.53,3.91,6.45,2,1
SWZ_SuperLeague_273839_644_647_2017-12-17,644,647,SWZ_SuperLeague,5.79,3.54,1.92,2,4
SWZ_SuperLeague_273840_642_639_2017-12-17,642,639,SWZ_SuperLeague,7.89,3.57,2.13,0,2
SWZ_SuperLeague_273841_641_645_2017-12-17,641,645,SWZ_SuperLeague,1.68,3.52,5.97,5,1
SWZ_SuperLeague_273842_646_4422_2017-12-16,646,4422,SWZ_SuperLeague,1.97,3.97,6.16,3,2
SWZ_SuperLeague_273843_640_650_2017-12-16,640,650,SWZ_SuperLeague,6.17,3.69,1.65,0,2
SWZ_SuperLeague_273844_647_642_2017-12-10,647,642,SWZ_SuperLeague,2.66,2.94,2.95,1,1
SWZ_SuperLeague_273845_650_641_2017-12-10,650,641,SWZ_SuperLeague,7.62,3.62,1.99,1,2
SWZ_SuperLeague_273846_645_644_2017-12-10,645,644,SWZ_SuperLeague,5.59,4.49,1.63,1,2
SWZ_SuperLeague_273847_639_646_2017-12-09,639,646,SWZ_SuperLeague,2.19,3.89,6.31,3,0
SWZ_SuperLeague_273848_4422_640_2017-12-09,4422,640,SWZ_SuperLeague,7.64,4.01,2.24,2,3
SWZ_SuperLeague_273849_646_645_2017-12-03,646,645,SWZ_SuperLeague,6.2,3.69,1.6,1,3
SWZ_SuperLeague_273850_640_647_2017-12-03,640,647,SWZ_SuperLeague,1.54,4.09,5.73,3,1
SWZ_SuperLeague_273851_642_650_2017-12-03,642,650,SWZ_SuperLeague,6.56,3.68,1.87,0,1
SWZ_SuperLeague_273852_644_4422_2017-12-02,644,4422,SWZ_SuperLeague,1.83,4.43,6.61,2,1
SWZ_SuperLeague_273853_641_639_2017-12-02,641,639,SWZ_SuperLeague,5.15,3.64,1.75,1,4
SWZ_SuperLeague_273854_645_650_2018-03-10,645,650,SWZ_SuperLeague,1.91,3.78,6.62,3,0
SWZ_SuperLeague_273855_641_646_2018-03-10,641,646,SWZ_SuperLeague,7.94,3.5,2.43,1,4
SWZ_SuperLeague_273856_650_647_2018-03-04,650,647,SWZ_SuperLeague,6.03,4.21,1.68,2,4
SWZ_SuperLeague_273857_4422_644_2018-03-04,4422,644,SWZ_SuperLeague,3.12,2.8,2.77,1,1
SWZ_SuperLeague_273858_640_646_2018-03-04,640,646,SWZ_SuperLeague,7.4,3.91,1.71,1,2
SWZ_SuperLeague_273859_642_641_2018-03-03,642,641,SWZ_SuperLeague,3.14,3.29,3.05,0,0
SWZ_SuperLeague_273860_644_640_2018-02-25,644,640,SWZ_SuperLeague,2.33,3.61,7.0,2,1
SWZ_SuperLeague_273861_646_650_2018-02-25,646,650,SWZ_SuperLeague,2.28,4.43,7.73,3,0
SWZ_SuperLeague_273862_642_645_2018-02-25,642,645,SWZ_SuperLeague,2.13,4.18,6.61,1,0
SWZ_SuperLeague_273863_647_4422_2018-02-24,647,4422,SWZ_SuperLeague,1.86,3.56,6.16,1,0
SWZ_SuperLeague_273864_647_640_2018-02-18,647,640,SWZ_SuperLeague,2.28,3.95,6.26,3,1
SWZ_SuperLeague_273865_4422_641_2018-02-18,4422,641,SWZ_SuperLeague,2.46,4.43,6.6,3,1
SWZ_SuperLeague_273866_645_644_2018-02-18,645,644,SWZ_SuperLeague,2.56,2.94,2.64,1,1
SWZ_SuperLeague_273867_639_646_2018-02-17,639,646,SWZ_SuperLeague,7.93,4.08,1.77,0,2
SWZ_SuperLeague_273868_650_642_2018-02-17,650,642,SWZ_SuperLeague,1.72,4.14,6.72,1,0
SWZ_SuperLeague_273869_646_645_2018-02-11,646,645,SWZ_SuperLeague,6.99,4.04,1.8,1,2
SWZ_SuperLeague_273870_642_644_2018-02-11,642,644,SWZ_SuperLeague,5.06,4.36,2.4,1,2
SWZ_SuperLeague_273871_641_647_2018-02-11,641,647,SWZ_SuperLeague,5.43,3.5,2.12,1,4
SWZ_SuperLeague_273872_650_4422_2018-02-10,650,4422,SWZ_SuperLeague,2.32,4.17,5.69,1,0
SWZ_SuperLeague_273873_640_639_2018-02-10,640,639,SWZ_SuperLeague,7.92,4.33,1.5,0,2
SWZ_SuperLeague_273874_639_645_2018-04-11,639,645,SWZ_SuperLeague,1.69,3.79,6.49,3,0
SWZ_SuperLeague_273875_650_639_2018-04-08,650,639,SWZ_SuperLeague,5.5,4.25,1.54,0,1
SWZ_SuperLeague_273876_646_647_2018-04-08,646,647,SWZ_SuperLeague,6.95,4.18,1.83,2,4
SWZ_SuperLeague_273877_641_4422_2018-04-08,641,4422,SWZ_SuperLeague,5.5,4.46,1.66,0,2
SWZ_SuperLeague_273878_640_644_2018-04-07,640,644,SWZ_SuperLeague,1.82,3.54,7.43,1,0
SWZ_SuperLeague_273879_645_642_2018-04-07,645,642,SWZ_SuperLeague,2.67,3.25,2.88,1,1
SWZ_SuperLeague_273880_647_639_2018-04-02,647,639,SWZ_SuperLeague,2.62,2.99,3.17,2,2
SWZ_SuperLeague_273881_644_646_2018-04-02,644,646,SWZ_SuperLeague,1.92,4.03,7.12,3,1
SWZ_SuperLeague_273882_641_650_2018-04-02,641,650,SWZ_SuperLeague,2.33,4.34,5.31,2,1
SWZ_SuperLeague_273883_4422_645_2018-03-31,4422,645,SWZ_SuperLeague,2.66,3.19,2.65,1,1
SWZ_SuperLeague_273884_642_640_2018-03-31,642,640,SWZ_SuperLeague,6.2,3.53,2.03,0,2
SWZ_SuperLeague_273885_639_4422_2018-03-18,639,4422,SWZ_SuperLeague,1.83,4.32,7.11,1,0
SWZ_SuperLeague_273886_650_644_2018-03-18,650,644,SWZ_SuperLeague,7.86,3.54,1.86,1,2
SWZ_SuperLeague_273887_640_641_2018-03-18,640,641,SWZ_SuperLeague,3.23,2.83,3.23,0,0
SWZ_SuperLeague_273888_646_642_2018-03-17,646,642,SWZ_SuperLeague,2.07,3.92,5.84,2,1
SWZ_SuperLeague_273889_645_647_2018-03-17,645,647,SWZ_SuperLeague,6.75,3.68,1.52,1,2
SWZ_SuperLeague_273890_641_639_2018-03-14,641,639,SWZ_SuperLeague,3.24,2.82,2.96,1,1
SWZ_SuperLeague_273891_647_642_2018-03-11,647,642,SWZ_SuperLeague,1.85,4.12,5.0,3,1
SWZ_SuperLeague_273892_644_639_2018-03-11,644,639,SWZ_SuperLeague,2.39,3.54,5.06,1,0
SWZ_SuperLeague_273893_4422_640_2018-03-11,4422,640,SWZ_SuperLeague,1.73,3.51,6.66,7,2
SWZ_SuperLeague_273894_639_640_2018-04-29,639,640,SWZ_SuperLeague,2.18,3.52,7.82,6,1
SWZ_SuperLeague_273895_650_646_2018-04-29,650,646,SWZ_SuperLeague,2.14,3.87,5.05,2,1
