match_id,home_team_id,away_team_id,league_id,b365_home,b365_draw,b365_away,home_goals,away_goals
SC2_2223_Kelty Hearts_Dunfermline_2022-12-24,Kelty Hearts,Dunfermline,Scotland League 1 22-23,3.1,3.5,2.05,1,2
SC2_2223_FC Edinburgh_Peterhead_2022-12-24,FC Edinburgh,Peterhead,Scotland League 1 22-23,1.45,4.33,5.25,4,0
SC2_2223_Alloa_Kelty Hearts_2022-12-31,Alloa,Kelty Hearts,Scotland League 1 22-23,1.91,3.4,3.4,0,0
SC2_2223_Queen of Sth_Clyde_2022-12-31,Queen of Sth,Clyde,Scotland League 1 22-23,1.53,4.0,5.25,1,0
SC2_2223_Airdrie Utd_FC Edinburgh_2023-01-02,Airdrie Utd,FC Edinburgh,Scotland League 1 22-23,1.67,3.8,4.33,3,5
SC2_2223_Peterhead_Montrose_2023-01-02,Peterhead,Montrose,Scotland League 1 22-23,4.5,3.75,1.65,0,0
SC2_2223_Clyde_Kelty Hearts_2023-01-07,Clyde,Kelty Hearts,Scotland League 1 22-23,3.1,3.4,2.1,1,2
SC2_2223_Falkirk_Montrose_2023-01-07,Falkirk,Montrose,Scotland League 1 22-23,1.83,3.6,3.75,2,1
SC2_2223_FC Edinburgh_Dunfermline_2023-01-07,FC Edinburgh,Dunfermline,Scotland League 1 22-23,3.2,3.3,2.05,0,1
SC2_2223_Peterhead_Airdrie Utd_2023-01-07,Peterhead,Airdrie Utd,Scotland League 1 22-23,5.0,3.6,1.62,0,3
SC2_2223_Queen of Sth_Alloa_2023-01-07,Queen of Sth,Alloa,Scotland League 1 22-23,2.3,3.4,2.7,1,2
SC2_2223_Alloa_FC Edinburgh_2023-01-14,Alloa,FC Edinburgh,Scotland League 1 22-23,1.91,3.5,3.5,2,1
SC2_2223_Dunfermline_Peterhead_2023-01-14,Dunfermline,Peterhead,Scotland League 1 22-23,1.25,5.75,7.5,4,0
SC2_2223_Falkirk_Clyde_2023-01-14,Falkirk,Clyde,Scotland League 1 22-23,1.33,5.0,7.0,4,0
SC2_2223_Kelty Hearts_Airdrie Utd_2023-01-14,Kelty Hearts,Airdrie Utd,Scotland League 1 22-23,2.9,3.4,2.15,1,1
SC2_2223_Montrose_Queen of Sth_2023-01-14,Montrose,Queen of Sth,Scotland League 1 22-23,2.15,3.4,3.0,1,0
SC2_2223_Peterhead_Clyde_2023-01-21,Peterhead,Clyde,Scotland League 1 22-23,2.5,3.2,2.5,1,0
SC2_2223_Airdrie Utd_Alloa_2023-01-28,Airdrie Utd,Alloa,Scotland League 1 22-23,1.8,3.5,3.6,4,0
SC2_2223_Clyde_Dunfermline_2023-01-28,Clyde,Dunfermline,Scotland League 1 22-23,5.5,4.0,1.5,1,1
SC2_2223_FC Edinburgh_Falkirk_2023-01-28,FC Edinburgh,Falkirk,Scotland League 1 22-23,4.0,3.5,1.75,1,2
SC2_2223_Montrose_Kelty Hearts_2023-01-28,Montrose,Kelty Hearts,Scotland League 1 22-23,1.85,3.4,3.6,3,3
SC2_2223_Peterhead_Queen of Sth_2023-01-28,Peterhead,Queen of Sth,Scotland League 1 22-23,4.0,3.6,1.75,1,3
SC2_2223_Airdrie Utd_Clyde_2023-02-04,Airdrie Utd,Clyde,Scotland League 1 22-23,1.36,4.75,5.5,1,0
SC2_2223_Alloa_Peterhead_2023-02-04,Alloa,Peterhead,Scotland League 1 22-23,1.4,4.33,7.0,1,0
SC2_2223_Dunfermline_Montrose_2023-02-04,Dunfermline,Montrose,Scotland League 1 22-23,1.65,3.75,4.5,2,0
SC2_2223_Kelty Hearts_Falkirk_2023-02-04,Kelty Hearts,Falkirk,Scotland League 1 22-23,3.8,3.3,1.91,1,2
SC2_2223_Queen of Sth_FC Edinburgh_2023-02-04,Queen of Sth,FC Edinburgh,Scotland League 1 22-23,1.7,3.75,4.2,1,0
SC2_2223_Alloa_Falkirk_2023-02-07,Alloa,Falkirk,Scotland League 1 22-23,3.6,3.3,1.95,1,1
SC2_2223_Airdrie Utd_Dunfermline_2023-02-11,Airdrie Utd,Dunfermline,Scotland League 1 22-23,3.5,3.25,2.0,3,4
SC2_2223_Clyde_Peterhead_2023-02-18,Clyde,Peterhead,Scotland League 1 22-23,1.91,3.4,3.6,1,0
SC2_2223_Dunfermline_Airdrie Utd_2023-02-18,Dunfermline,Airdrie Utd,Scotland League 1 22-23,1.85,3.2,4.2,1,1
SC2_2223_Falkirk_Alloa_2023-02-18,Falkirk,Alloa,Scotland League 1 22-23,1.5,3.8,5.25,1,0
SC2_2223_Kelty Hearts_Queen of Sth_2023-02-18,Kelty Hearts,Queen of Sth,Scotland League 1 22-23,2.4,3.2,2.75,3,0
SC2_2223_Montrose_FC Edinburgh_2023-02-18,Montrose,FC Edinburgh,Scotland League 1 22-23,1.85,3.5,3.6,3,3
SC2_2223_Airdrie Utd_Falkirk_2023-02-25,Airdrie Utd,Falkirk,Scotland League 1 22-23,2.75,3.25,2.38,1,3
SC2_2223_Alloa_Montrose_2023-02-25,Alloa,Montrose,Scotland League 1 22-23,2.1,3.25,2.9,1,0
SC2_2223_FC Edinburgh_Clyde_2023-02-25,FC Edinburgh,Clyde,Scotland League 1 22-23,1.75,3.6,3.8,3,0
SC2_2223_Peterhead_Kelty Hearts_2023-02-25,Peterhead,Kelty Hearts,Scotland League 1 22-23,4.33,3.6,1.67,1,1
SC2_2223_Queen of Sth_Dunfermline_2023-02-25,Queen of Sth,Dunfermline,Scotland League 1 22-23,3.6,3.3,1.91,0,2
SC2_2223_Dunfermline_Alloa_2023-03-04,Dunfermline,Alloa,Scotland League 1 22-23,1.65,3.8,4.0,2,0
SC2_2223_Falkirk_Peterhead_2023-03-04,Falkirk,Peterhead,Scotland League 1 22-23,1.25,5.25,10.0,5,0
SC2_2223_Kelty Hearts_FC Edinburgh_2023-03-04,Kelty Hearts,FC Edinburgh,Scotland League 1 22-23,2.0,3.6,3.0,1,2
SC2_2223_Montrose_Clyde_2023-03-04,Montrose,Clyde,Scotland League 1 22-23,1.65,3.8,4.2,2,0
SC2_2223_Queen of Sth_Airdrie Utd_2023-03-04,Queen of Sth,Airdrie Utd,Scotland League 1 22-23,2.55,3.3,2.4,3,2
SC2_2223_Dunfermline_Falkirk_2023-03-07,Dunfermline,Falkirk,Scotland League 1 22-23,2.3,3.2,2.7,2,0
SC2_2223_Airdrie Utd_Kelty Hearts_2023-03-11,Airdrie Utd,Kelty Hearts,Scotland League 1 22-23,1.91,3.3,3.6,6,1
SC2_2223_Clyde_Queen of Sth_2023-03-11,Clyde,Queen of Sth,Scotland League 1 22-23,3.6,3.5,1.83,1,1
SC2_2223_FC Edinburgh_Alloa_2023-03-11,FC Edinburgh,Alloa,Scotland League 1 22-23,2.3,3.4,2.7,0,2
SC2_2223_Airdrie Utd_Peterhead_2023-03-18,Airdrie Utd,Peterhead,Scotland League 1 22-23,1.29,5.0,8.0,7,0
SC2_2223_Alloa_Clyde_2023-03-18,Alloa,Clyde,Scotland League 1 22-23,1.53,3.8,5.0,3,1
SC2_2223_Dunfermline_FC Edinburgh_2023-03-18,Dunfermline,FC Edinburgh,Scotland League 1 22-23,1.45,4.2,5.5,0,0
SC2_2223_Kelty Hearts_Montrose_2023-03-18,Kelty Hearts,Montrose,Scotland League 1 22-23,2.25,3.6,2.6,1,2
SC2_2223_Queen of Sth_Falkirk_2023-03-18,Queen of Sth,Falkirk,Scotland League 1 22-23,3.4,3.4,1.85,1,0
SC2_2223_Clyde_Airdrie Utd_2023-03-24,Clyde,Airdrie Utd,Scotland League 1 22-23,6.0,4.2,1.44,1,5
SC2_2223_Falkirk_Kelty Hearts_2023-03-24,Falkirk,Kelty Hearts,Scotland League 1 22-23,1.4,4.33,5.75,0,0
SC2_2223_FC Edinburgh_Queen of Sth_2023-03-24,FC Edinburgh,Queen of Sth,Scotland League 1 22-23,3.2,3.25,2.1,1,3
SC2_2223_Peterhead_Alloa_2023-03-25,Peterhead,Alloa,Scotland League 1 22-23,7.0,4.2,1.44,0,2
SC2_2223_Montrose_Dunfermline_2023-03-25,Montrose,Dunfermline,Scotland League 1 22-23,3.3,3.4,2.0,1,3
SC2_2223_Alloa_Airdrie Utd_2023-04-01,Alloa,Airdrie Utd,Scotland League 1 22-23,2.63,3.25,2.38,0,1
SC2_2223_Clyde_Falkirk_2023-04-01,Clyde,Falkirk,Scotland League 1 22-23,5.75,4.0,1.45,0,0
SC2_2223_Dunfermline_Kelty Hearts_2023-04-01,Dunfermline,Kelty Hearts,Scotland League 1 22-23,1.5,4.0,5.5,0,0
SC2_2223_FC Edinburgh_Montrose_2023-04-01,FC Edinburgh,Montrose,Scotland League 1 22-23,2.45,3.5,2.45,1,1
SC2_2223_Queen of Sth_Peterhead_2023-04-01,Queen of Sth,Peterhead,Scotland League 1 22-23,1.3,5.0,8.0,2,1
SC2_2223_Airdrie Utd_Montrose_2023-04-08,Airdrie Utd,Montrose,Scotland League 1 22-23,1.65,3.6,4.33,3,0
SC2_2223_Alloa_Queen of Sth_2023-04-08,Alloa,Queen of Sth,Scotland League 1 22-23,2.38,3.4,2.5,1,2
SC2_2223_Falkirk_Dunfermline_2023-04-08,Falkirk,Dunfermline,Scotland League 1 22-23,2.3,3.2,2.75,2,2
SC2_2223_Kelty Hearts_Clyde_2023-04-08,Kelty Hearts,Clyde,Scotland League 1 22-23,1.75,3.6,3.75,0,0
SC2_2223_Peterhead_FC Edinburgh_2023-04-08,Peterhead,FC Edinburgh,Scotland League 1 22-23,4.0,3.6,1.73,1,0
SC2_2223_Montrose_Falkirk_2023-04-11,Montrose,Falkirk,Scotland League 1 22-23,3.25,3.6,1.95,1,2
SC2_2223_Peterhead_Dunfermline_2023-04-11,Peterhead,Dunfermline,Scotland League 1 22-23,10.0,5.75,1.2,0,2
SC2_2223_Clyde_FC Edinburgh_2023-04-15,Clyde,FC Edinburgh,Scotland League 1 22-23,3.25,3.3,2.05,2,1
SC2_2223_Dunfermline_Queen of Sth_2023-04-15,Dunfermline,Queen of Sth,Scotland League 1 22-23,1.62,3.75,4.33,5,0
SC2_2223_Falkirk_Airdrie Utd_2023-04-15,Falkirk,Airdrie Utd,Scotland League 1 22-23,1.85,3.6,3.4,2,2
SC2_2223_Kelty Hearts_Alloa_2023-04-15,Kelty Hearts,Alloa,Scotland League 1 22-23,2.8,3.25,2.25,0,1
SC2_2223_Montrose_Peterhead_2023-04-15,Montrose,Peterhead,Scotland League 1 22-23,1.3,4.75,8.5,2,1
SC2_2223_Falkirk_FC Edinburgh_2023-04-18,Falkirk,FC Edinburgh,Scotland League 1 22-23,1.4,4.0,7.0,1,2
SC2_2223_Airdrie Utd_Dunfermline_2023-04-22,Airdrie Utd,Dunfermline,Scotland League 1 22-23,2.2,3.4,2.75,1,1
SC2_2223_Alloa_Falkirk_2023-04-22,Alloa,Falkirk,Scotland League 1 22-23,3.0,3.25,2.1,1,4
SC2_2223_FC Edinburgh_Kelty Hearts_2023-04-22,FC Edinburgh,Kelty Hearts,Scotland League 1 22-23,2.15,3.25,3.2,2,2
SC2_2223_Peterhead_Clyde_2023-04-22,Peterhead,Clyde,Scotland League 1 22-23,2.75,3.5,2.1,1,1
SC2_2223_Queen of Sth_Montrose_2023-04-22,Queen of Sth,Montrose,Scotland League 1 22-23,1.85,3.6,3.4,2,3
SC2_2223_Airdrie Utd_Queen of Sth_2023-04-29,Airdrie Utd,Queen of Sth,Scotland League 1 22-23,1.75,3.6,4.0,1,3
SC2_2223_Dunfermline_Clyde_2023-04-29,Dunfermline,Clyde,Scotland League 1 22-23,1.3,5.0,8.0,2,1
SC2_2223_Kelty Hearts_Peterhead_2023-04-29,Kelty Hearts,Peterhead,Scotland League 1 22-23,1.55,4.0,5.0,2,1
SC2_2223_Montrose_Alloa_2023-04-29,Montrose,Alloa,Scotland League 1 22-23,2.45,3.25,2.6,0,4
SC2_2223_Alloa_Dunfermline_2023-05-06,Alloa,Dunfermline,Scotland League 1 22-23,2.88,3.4,2.15,0,2
SC2_2223_Clyde_Montrose_2023-05-06,Clyde,Montrose,Scotland League 1 22-23,3.0,3.6,2.05,2,1
SC2_2223_FC Edinburgh_Airdrie Utd_2023-05-06,FC Edinburgh,Airdrie Utd,Scotland League 1 22-23,3.0,3.75,2.0,1,4
SC2_2223_Peterhead_Falkirk_2023-05-06,Peterhead,Falkirk,Scotland League 1 22-23,5.5,4.0,1.5,1,3
SC2_2223_Queen of Sth_Kelty Hearts_2023-05-06,Queen of Sth,Kelty Hearts,Scotland League 1 22-23,1.85,3.5,3.6,4,1
SC2_2122_Airdrie Utd_Montrose_2021-07-31,Airdrie Utd,Montrose,Scotland League 1 21-22,2.05,3.25,3.2,0,3
SC2_2122_Clyde_Dumbarton_2021-07-31,Clyde,Dumbarton,Scotland League 1 21-22,1.8,3.6,3.6,0,3
SC2_2122_Cove Rangers_Falkirk_2021-07-31,Cove Rangers,Falkirk,Scotland League 1 21-22,1.61,4.0,5.25,1,1
SC2_2122_East Fife_Queens Park_2021-07-31,East Fife,Queens Park,Scotland League 1 21-22,3.3,3.4,2.0,1,1
SC2_2122_Peterhead_Alloa_2021-07-31,Peterhead,Alloa,Scotland League 1 21-22,2.62,3.4,2.25,2,0
SC2_2122_Alloa_East Fife_2021-08-07,Alloa,East Fife,Scotland League 1 21-22,1.8,3.5,3.75,3,1
SC2_2122_Dumbarton_Airdrie Utd_2021-08-07,Dumbarton,Airdrie Utd,Scotland League 1 21-22,2.5,3.4,2.4,2,2
SC2_2122_Falkirk_Peterhead_2021-08-07,Falkirk,Peterhead,Scotland League 1 21-22,1.53,3.6,5.75,2,1
SC2_2122_Montrose_Clyde_2021-08-07,Montrose,Clyde,Scotland League 1 21-22,1.72,3.6,4.33,2,2
SC2_2122_Queens Park_Cove Rangers_2021-08-07,Queens Park,Cove Rangers,Scotland League 1 21-22,2.37,3.25,2.62,2,0
SC2_2122_Airdrie Utd_Falkirk_2021-08-14,Airdrie Utd,Falkirk,Scotland League 1 21-22,3.5,3.4,1.85,1,2
SC2_2122_Clyde_Alloa_2021-08-14,Clyde,Alloa,Scotland League 1 21-22,3.5,3.4,1.85,2,1
SC2_2122_Cove Rangers_East Fife_2021-08-14,Cove Rangers,East Fife,Scotland League 1 21-22,1.45,4.0,5.25,5,2
SC2_2122_Montrose_Peterhead_2021-08-14,Montrose,Peterhead,Scotland League 1 21-22,2.05,3.4,3.0,1,0
SC2_2122_Queens Park_Dumbarton_2021-08-14,Queens Park,Dumbarton,Scotland League 1 21-22,1.45,4.2,5.5,3,0
SC2_2122_Alloa_Queens Park_2021-08-21,Alloa,Queens Park,Scotland League 1 21-22,3.1,3.4,2.2,1,1
SC2_2122_Dumbarton_Cove Rangers_2021-08-21,Dumbarton,Cove Rangers,Scotland League 1 21-22,4.0,3.6,1.85,1,3
SC2_2122_East Fife_Montrose_2021-08-21,East Fife,Montrose,Scotland League 1 21-22,2.8,3.4,2.37,0,2
SC2_2122_Falkirk_Clyde_2021-08-21,Falkirk,Clyde,Scotland League 1 21-22,1.5,4.33,6.0,3,0
SC2_2122_Peterhead_Airdrie Utd_2021-08-21,Peterhead,Airdrie Utd,Scotland League 1 21-22,2.62,3.3,2.62,2,3
SC2_2122_Clyde_Cove Rangers_2021-08-28,Clyde,Cove Rangers,Scotland League 1 21-22,4.5,3.4,1.66,2,1
SC2_2122_East Fife_Peterhead_2021-08-28,East Fife,Peterhead,Scotland League 1 21-22,2.2,3.25,2.87,3,0
SC2_2122_Falkirk_Queens Park_2021-08-28,Falkirk,Queens Park,Scotland League 1 21-22,2.1,3.3,3.0,0,1
SC2_2122_Montrose_Dumbarton_2021-08-28,Montrose,Dumbarton,Scotland League 1 21-22,1.75,3.6,3.75,1,2
SC2_2122_Alloa_Falkirk_2021-09-11,Alloa,Falkirk,Scotland League 1 21-22,3.2,3.5,2.0,2,0
SC2_2122_Cove Rangers_Montrose_2021-09-11,Cove Rangers,Montrose,Scotland League 1 21-22,2.15,3.6,2.7,1,1
SC2_2122_Dumbarton_East Fife_2021-09-11,Dumbarton,East Fife,Scotland League 1 21-22,2.37,3.4,2.62,5,0
SC2_2122_Peterhead_Clyde_2021-09-11,Peterhead,Clyde,Scotland League 1 21-22,2.4,3.4,2.62,3,2
SC2_2122_Queens Park_Airdrie Utd_2021-09-11,Queens Park,Airdrie Utd,Scotland League 1 21-22,1.66,3.75,4.33,0,0
SC2_2122_Airdrie Utd_Alloa_2021-09-14,Airdrie Utd,Alloa,Scotland League 1 21-22,2.25,3.4,2.7,2,1
SC2_2122_Airdrie Utd_East Fife_2021-09-18,Airdrie Utd,East Fife,Scotland League 1 21-22,1.9,3.4,3.4,3,0
SC2_2122_Clyde_Queens Park_2021-09-18,Clyde,Queens Park,Scotland League 1 21-22,4.0,3.5,1.72,2,2
SC2_2122_Falkirk_Dumbarton_2021-09-18,Falkirk,Dumbarton,Scotland League 1 21-22,1.45,3.75,6.0,1,2
SC2_2122_Montrose_Alloa_2021-09-18,Montrose,Alloa,Scotland League 1 21-22,2.25,3.5,2.55,0,2
SC2_2122_Peterhead_Cove Rangers_2021-09-18,Peterhead,Cove Rangers,Scotland League 1 21-22,3.0,3.5,2.0,0,1
SC2_2122_Cove Rangers_Airdrie Utd_2021-09-25,Cove Rangers,Airdrie Utd,Scotland League 1 21-22,1.8,3.75,3.75,1,0
SC2_2122_Dumbarton_Alloa_2021-09-25,Dumbarton,Alloa,Scotland League 1 21-22,2.37,3.4,2.62,1,1
SC2_2122_East Fife_Clyde_2021-09-25,East Fife,Clyde,Scotland League 1 21-22,2.0,3.5,3.2,0,2
SC2_2122_Montrose_Falkirk_2021-09-25,Montrose,Falkirk,Scotland League 1 21-22,2.87,3.5,2.2,2,2
SC2_2122_Queens Park_Peterhead_2021-09-25,Queens Park,Peterhead,Scotland League 1 21-22,1.5,4.0,5.5,3,2
SC2_2122_Airdrie Utd_Clyde_2021-10-02,Airdrie Utd,Clyde,Scotland League 1 21-22,1.8,3.5,3.8,2,1
SC2_2122_Alloa_Cove Rangers_2021-10-02,Alloa,Cove Rangers,Scotland League 1 21-22,3.2,3.6,1.9,1,3
SC2_2122_Falkirk_East Fife_2021-10-02,Falkirk,East Fife,Scotland League 1 21-22,1.44,4.2,5.75,2,1
SC2_2122_Peterhead_Dumbarton_2021-10-02,Peterhead,Dumbarton,Scotland League 1 21-22,2.1,3.5,2.9,5,0
SC2_2122_Queens Park_Montrose_2021-10-03,Queens Park,Montrose,Scotland League 1 21-22,1.8,3.4,3.75,1,1
SC2_2122_Alloa_Peterhead_2021-10-16,Alloa,Peterhead,Scotland League 1 21-22,1.9,3.6,3.25,2,4
SC2_2122_Clyde_Montrose_2021-10-16,Clyde,Montrose,Scotland League 1 21-22,3.0,3.2,2.15,0,5
SC2_2122_Dumbarton_Queens Park_2021-10-16,Dumbarton,Queens Park,Scotland League 1 21-22,3.4,3.4,1.9,0,3
SC2_2122_East Fife_Cove Rangers_2021-10-16,East Fife,Cove Rangers,Scotland League 1 21-22,4.0,3.5,1.83,4,2
SC2_2122_Falkirk_Airdrie Utd_2021-10-16,Falkirk,Airdrie Utd,Scotland League 1 21-22,1.95,3.4,3.25,0,3
SC2_2122_Airdrie Utd_Dumbarton_2021-10-23,Airdrie Utd,Dumbarton,Scotland League 1 21-22,1.72,3.5,4.5,3,2
SC2_2122_Cove Rangers_Clyde_2021-10-23,Cove Rangers,Clyde,Scotland League 1 21-22,1.55,3.8,5.25,3,0
SC2_2122_Montrose_East Fife_2021-10-23,Montrose,East Fife,Scotland League 1 21-22,1.57,4.0,4.75,4,1
SC2_2122_Peterhead_Falkirk_2021-10-23,Peterhead,Falkirk,Scotland League 1 21-22,3.3,3.6,1.95,0,0
SC2_2122_Queens Park_Alloa_2021-10-24,Queens Park,Alloa,Scotland League 1 21-22,1.57,3.6,5.5,3,4
SC2_2122_Alloa_Airdrie Utd_2021-10-30,Alloa,Airdrie Utd,Scotland League 1 21-22,2.5,3.5,2.37,2,1
SC2_2122_Clyde_Falkirk_2021-10-30,Clyde,Falkirk,Scotland League 1 21-22,3.0,3.6,2.0,1,3
SC2_2122_Cove Rangers_Queens Park_2021-10-30,Cove Rangers,Queens Park,Scotland League 1 21-22,2.37,3.4,2.55,3,3
SC2_2122_East Fife_Dumbarton_2021-10-30,East Fife,Dumbarton,Scotland League 1 21-22,2.75,3.5,2.2,2,1
SC2_2122_Peterhead_Montrose_2021-10-30,Peterhead,Montrose,Scotland League 1 21-22,2.55,3.4,2.37,0,0
SC2_2122_Airdrie Utd_Peterhead_2021-11-06,Airdrie Utd,Peterhead,Scotland League 1 21-22,1.8,3.4,4.2,3,1
SC2_2122_Dumbarton_Clyde_2021-11-06,Dumbarton,Clyde,Scotland League 1 21-22,2.05,3.5,3.1,1,1
SC2_2122_Falkirk_Alloa_2021-11-06,Falkirk,Alloa,Scotland League 1 21-22,1.9,3.6,3.5,1,1
SC2_2122_Montrose_Cove Rangers_2021-11-06,Montrose,Cove Rangers,Scotland League 1 21-22,3.0,3.1,2.3,0,0
SC2_2122_Queens Park_East Fife_2021-11-06,Queens Park,East Fife,Scotland League 1 21-22,1.36,4.5,7.0,1,1
SC2_2122_Alloa_Montrose_2021-11-13,Alloa,Montrose,Scotland League 1 21-22,2.62,3.4,2.37,2,2
SC2_2122_Cove Rangers_Peterhead_2021-11-13,Cove Rangers,Peterhead,Scotland League 1 21-22,1.45,4.0,6.0,3,0
SC2_2122_Dumbarton_Falkirk_2021-11-13,Dumbarton,Falkirk,Scotland League 1 21-22,3.2,3.5,2.05,0,3
SC2_2122_East Fife_Airdrie Utd_2021-11-13,East Fife,Airdrie Utd,Scotland League 1 21-22,3.75,3.5,1.83,0,1
SC2_2122_Queens Park_Clyde_2021-11-13,Queens Park,Clyde,Scotland League 1 21-22,1.36,4.33,7.0,0,0
SC2_2122_Airdrie Utd_Cove Rangers_2021-11-20,Airdrie Utd,Cove Rangers,Scotland League 1 21-22,2.7,3.6,2.37,0,2
